Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
BANCO PAN SA PN,BPAN4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Ogx Petroleo e Ga.,DMMO3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
NEOENERGIA,NEOE3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-16,wait,2020-10-16
PepsiCo Inc BDR,PEPB34,1M,Low,Hanging Man,Current,Bearish reversal,2020-10-16,wait,2020-10-16
CEMIG ON,CMIG3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
ENGIE BRASILON NM.,EGIE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
AMBEV S/A ON,ABEV3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Taurus Armas ON,TASA3,1M,Low,Harami Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
SANTANDER BRPN ,SANB4,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BRASIL ON,BBAS3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BRF SA ON,BRFS3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Wells Fargo Co BD.,WFCO34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
MRV ON,MRVE3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
HELBOR ON,HBOR3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Braskem Pref B,BRKM6,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
ALPARGATAS ON,ALPA3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
BRASKEM ON,BRKM3,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
MasterCard Inc BD.,MSCD34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
MasterCard Inc BD.,MSCD34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-16,wait,2020-10-16
ALPARGATAS ON,ALPA3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Biomm On,BIOM3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BRASKEM PNA,BRKM5,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
AREZZO CO ON,ARZZ3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-16,wait,2020-10-16
SAO CARLOS ON,SCAR3,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Refinaria de Petr.,RPMG3,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Saraiva,SLED3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Halliburton Co BD.,HALI34,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
The Coca Cola Co.,COCA34,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Halliburton Co BD.,HALI34,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-16,wait,2020-10-16
LOJAS AMERIC PN,LAME4,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
LOJAS AMERIC PN,LAME4,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-16,wait,2020-10-16
OSX BRASIL ON,OSXB3,1W,Low,Shooting Star,Current,Bearish reversal,2020-10-16,wait,2020-10-16
TOTVS ON,TOTS3,1W,High,Morning Star,Current,Bullish reversal,2020-10-16,wait,2020-10-16
TOTVS ON,TOTS3,1W,High,Morning Doji Star,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Qualcomm Inc BDR,QCOM34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
ODONTOPREV ON,ODPV3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Refinaria de Petr.,RPMG3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
SARAIVA LIVR PN,SLED4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
SARAIVA LIVR PN,SLED4,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-16,wait,2020-10-16
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Dommo Energia,DMMO11,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Atom Participacoe.,ATOM3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Bank of America C.,BOAC34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Refinaria de Petr.,RPMG3,1W,Low,Shooting Star,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Bank of America C.,BOAC34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
GENERALSHOPP ON,GSHP3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Schlumberger AG,SLBG34,1W,High,Kicking Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Hewlett Packard C.,HPQB34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
GRAZZIOTIN ON,CGRA3,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-16,wait,2020-10-16
United Parcel Ser.,UPSS34,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-16,wait,2020-10-16
KLABIN S/A ON N2,KLBN3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CPFL ENERGIAON NM.,CPFE3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
TRIUNFO PART ON,TPIS3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Banco Inter ON,BIDI3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Banco Inter ON,BIDI3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Whirlpool SA,WHRL3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
AES TIETE E ON N2.,TIET3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Eucatex,EUCA3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Ferbasa,FESA3,1W,High,Three Black Crows,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Renova Energia,RNEW3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Renova Energia,RNEW3,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
RENOVA UNT,RNEW11,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
UNIPAR ON,UNIP3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
United Parcel Ser.,UPSS34,1W,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Bardella Pref,BDLL4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Bardella Pref,BDLL4,1W,High,Morning Doji Star,Current,Bullish reversal,2020-10-16,wait,2020-10-16
EMBRAER ON,EMBR3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-16,wait,2020-10-16
IRB Brasil Resseg.,IRBR3,1W,High,Three Outside Down,Current,Bearish reversal,2020-10-16,wait,2020-10-16
BR Insurance Corr.,APER3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
ELETROBRAS PNB,ELET6,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
B2W DIGITAL ON,BTOW3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Afluente Transmis.,AFLT3,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Afluente Transmis.,AFLT3,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BANCO PAN SA PN,BPAN4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
BANRISUL PNA,BRSR5,1W,Low,Bullish Hammer,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CPFL ENERGIAON NM.,CPFE3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Santos Brasil Par.,STBP3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Alupar Invest Uni.,ALUP11,1W,Low,Bullish Hammer,Current,Bullish reversal,2020-10-16,wait,2020-10-16
PORTO SEGURO ON,PSSA3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-16,wait,2020-10-16
PORTO SEGURO ON,PSSA3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Karsten,CTKA3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Karsten,CTKA3,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Petrobras Distrib.,BRDT3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Karsten,CTKA3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Karsten,CTKA3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-16,wait,2020-10-16
MMX Mineracao e M.,MMXM11,1W,Low,Shooting Star,Current,Bearish reversal,2020-10-16,wait,2020-10-16
MMX MINER ON,MMXM3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Netflix Inc DRC,NFLX34,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Netflix Inc DRC,NFLX34,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Wells Fargo Co BD.,WFCO34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Alupar Invest Pre.,ALUP4,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CEDRO PN,CEDO4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Alupar Invest,ALUP3,1W,High,Three Black Crows,Current,Bearish reversal,2020-10-16,wait,2020-10-16
CCR SA ON,CCRO3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Alupar Invest Pre.,ALUP4,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Netflix Inc DRC,NFLX34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Freeport Mcmoran.,FCXO34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BRASKEM PNA,BRKM5,1D,High,Morning Doji Star,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BRASKEM PNA,BRKM5,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BRASKEM PNA,BRKM5,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CCX CARVAO ON,CCXC3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
ULTRAPAR ON NM,UGPA3,1D,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
PORTO SEGURO ON,PSSA3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Citigroup Inc BDR.,CTGP34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Freeport Mcmoran.,FCXO34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BRASKEM ON,BRKM3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Eucatex,EUCA3,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BANRISUL PNA,BRSR5,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Citigroup Inc BDR.,CTGP34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
GERDAU MET ON,GOAU3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Ogx Petroleo e Ga.,DMMO3T,1D,High,Three White Soldiers,Current,Bullish continuation,2020-10-16,wait,2020-10-16
PARANAPANEMA ON,PMAM3,1D,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
BR BROKERS ON,BBRK3,1D,High,Three Black Crows,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Banco Inter Unit,BIDI11,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Ferbasa,FESA3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-16,wait,2020-10-16
EUCATEX PN,EUCA4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Eucatex,EUCA3,1D,Low,Inverted Hammer,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Eucatex,EUCA3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Braskem Pref B,BRKM6,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Bovespa,BVSP,1D,High,Three Inside Down,Current,Bearish reversal,2020-10-16,wait,2020-10-16
American Express.,AXPB34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Energ De Brasilia.,CEBR5,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
SANEPAR ON N2,SAPR3,1D,High,Three Inside Down,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Alupar Invest Uni.,ALUP11,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-16,wait,2020-10-16
Netflix Inc DRC,NFLX34,1D,High,Three Black Crows,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Karsten Pref,CTKA4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
COELCE PNA,COCE5,1D,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
COELCE PNA,COCE5,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Karsten,CTKA3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CEB,CEBR3,1D,High,Abandoned Baby Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Exxon Mobil Corp.,EXXO34,1D,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CEEE-D ON,CEED3,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Celpe Pref,CEPE5,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-16,wait,2020-10-16
DIRECIONAL ON,DIRR3,1D,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Telebras,TELB3,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Electro Aco Alton.,EALT3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
COTEMINAS,CTNM3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CESP ON,CESP3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-16,wait,2020-10-16
Afluente Transmis.,AFLT3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Afluente Transmis.,AFLT3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-16,wait,2020-10-16
ELETROBRAS ON,ELET3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
B2W DIGITAL ON,BTOW3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
ELETROBRAS PNB,ELET6,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
CESP PNA,CESP5,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
RENOVA UNT,RNEW11,1D,High,Abandoned Baby Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Comgas,CGAS3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Lockheed Martin C.,LMTB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
TAEE Pref,TAEE4,1D,Low,Hanging Man,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Boeing Co BDR,BOEI34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
TRAN PAULIST PN,TRPL4,1D,Low,Shooting Star,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Whirlpool Pref,WHRL4,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Ouro Fino Saude A.,OFSA3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
VALID ON,VLID3,1D,High,Three Outside Up,Current,Bullish reversal,2020-10-16,wait,2020-10-16
COTEMINAS,CTNM3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
CEB,CEBR3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Hoteis Othon,HOOT4,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Hewlett Packard C.,HPQB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
ODONTOPREV ON,ODPV3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Johnson Johnson B.,JNJB34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
AREZZO CO ON,ARZZ3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-16,wait,2020-10-16
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Brasileira De Dis.,PCAR3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Oracle Corp BDR,ORCL34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
American Express.,AXPB34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-16,wait,2020-10-16
ODONTOPREV ON,ODPV3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-16,wait,2020-10-16
Ser Educa ON,SEER3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-16,wait,2020-10-16
MARFRIG ON,MRFG3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
JBS ON,JBSS3,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Starbucks Corp BD.,SBUB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Starbucks Corp BD.,SBUB34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Via Varejo,VVAR3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-16,wait,2020-10-16
Baumer,BALM3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-16,wait,2020-10-16
