Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
Home Depot Inc BD.,HOME34,1M,High,Three Black Crows,Current,Bearish reversal,2020-12-10,wait,2020-12-10
McDonalds Corp BD.,MCDC34,1M,High,Three Black Crows,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Freeport Mcmoran.,FCXO34,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
FERBASA PN,FESA4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
USIMINAS PNA,USIM5,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Netflix Inc DRC,NFLX34,1M,High,Three Black Crows,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Eucatex,EUCA3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
PORTOBELLO ON,PTBL3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Azul SA Pref,AZUL4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
GERDAU MET PN,GOAU4,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
BRASKEM ON,BRKM3,1M,High,Upside Gap Two Crows,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Hewlett Packard C.,HPQB34,1M,Low,Shooting Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
COELCE PNA,COCE5,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Kimberly Clark Co.,KMBB34,1M,High,Three Black Crows,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Chevron Corp BDR,CHVX34,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
TIM PART S/A ON,TIMS3,1M,High,Three Outside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Saraiva,SLED3,1M,High,Three Inside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
AREZZO CO ON,ARZZ3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Hoteis Othon,HOOT4,1M,High,Three Outside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CESP PNA,CESP5,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Wal Mart Stores I.,WALM34,1M,Medium,Break Away Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Dommo Energia,DMMO11,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
The Coca Cola Co.,COCA34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Estadual Geracao.,EEEL4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Whirlpool Pref,WHRL4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Ogx Petroleo e Ga.,DMMO3T,1M,High,Morning Doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Vivara,VIVA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
BRF SA ON,BRFS3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Brb Banco,BSLI3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CIELO ON,CIEL3,1M,High,Three Inside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
LINX ON NM,LINX3,1M,High,Evening Doji Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Wells Fargo Co BD.,WFCO34,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
LINX ON NM,LINX3,1M,High,Evening Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Visa Inc BDR,VISA34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Visa Inc BDR,VISA34,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
LINX ON NM,LINX3,1M,High,Upside Gap Two Crows,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Goldman Sachs Gro.,GSGI34,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
GERDAU PN N1,GGBR4,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Goldman Sachs Gro.,GSGI34,1M,Low,Harami Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
RAIADROGASIL ON,RADL3,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2020-12-10,wait,2020-12-10
MARCOPOLO ON,POMO3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Merck Co Inc BDR,MRCK34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
BANRISUL PNA,BRSR5,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Intel Corp BDR,ITLC34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Xerox Corp BDR,XRXB34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
TRIUNFO PART ON,TPIS3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Intel Corp BDR,ITLC34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Cosan Logistica S.,RLOG3,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-12-10,wait,2020-12-10
Intel Corp BDR,ITLC34,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-12-10,wait,2020-12-10
Hewlett Packard C.,HPQB34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
eBay Inc BDR,EBAY34,1W,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
Whirlpool Pref,WHRL4,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Whirlpool SA,WHRL3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Taurus Armas PN,TASA4,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-12-10,wait,2020-12-10
TIM PART S/A ON,TIMS3,1W,Low,Hanging Man,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Cosan Logistica S.,RLOG3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
FERBASA PN,FESA4,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-12-10,wait,2020-12-10
Biomm On,BIOM3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
METAL LEVE ON,LEVE3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
TECNISA ON,TCSA3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
TECNISA ON,TCSA3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
TECNISA ON,TCSA3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Colgate Palmolive.,COLG34,1W,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
MINERVA ON,BEEF3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Movida Participac.,MOVI3,1W,Low,Harami Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
LOJAS MARISA ON,AMAR3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Battistella Admin.,BTTL3,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Wells Fargo Co BD.,WFCO34,1W,High,Three Inside Down,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Brinquedos Estrel.,ESTR4,1W,High,Three Inside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
GRAZZIOTIN ON,CGRA3,1W,High,Three Inside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
3M Co BDR,MMMC34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
PORTO SEGURO ON,PSSA3,1W,High,Morning Doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
METAL LEVE ON,LEVE3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Instituto Hermes.,PARD3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
BANRISUL PNA,BRSR5,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Banco Inter PN,BIDI4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
RODOBENSIMOB ON,RDNI3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Comcast Corp BDR,CMCS34,1W,High,Three Outside Down,Current,Bearish reversal,2020-12-10,wait,2020-12-10
American Express.,AXPB34,1W,High,Three Inside Down,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Fras Le SA,FRAS3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
CEDRO PN,CEDO4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
USIMINAS PNA,USIM5,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
USIMINAS ON,USIM3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-10,wait,2020-12-10
PETRORIO ON NM,PRIO3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Electro Aco Alton.,EALT4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Electro Aco Alton.,EALT4,1W,High,Evening Doji Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
TELEF BRASIL PN,VIVT4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
LOCALIZA ON,RENT3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
Notre Dame,GNDI3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
CEEE-GT ON,EEEL3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Rio Paranapanema.,GEPA3,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
COSAN ON,CSAN3,1W,High,Three Black Crows,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Comgas,CGAS3,1W,Medium,Gravestone Doji,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Comgas,CGAS3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Estadual Geracao.,EEEL4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
SABESP ON,SBSP3,1W,Low,Harami Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
LUPATECH ON,LUPA3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
CESP PNB,CESP6,1W,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
GERDAU PN N1,GGBR4,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Fras Le SA,FRAS3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Afluente Transmis.,AFLT3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
Afluente Transmis.,AFLT3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Alupar Invest Pre.,ALUP4,1W,Low,Hanging Man,Current,Bearish reversal,2020-12-10,wait,2020-12-10
EUCATEX PN,EUCA4,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CTEEP,TRPL3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
EUCATEX PN,EUCA4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Ford Motor Co BDR.,FDMO34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Log Commercial Pr.,LOGG3,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Ford Motor Co BDR.,FDMO34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
RODOBENSIMOB ON,RDNI3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
KLABIN S/A UNT N2.,KLBN11,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Notre Dame,GNDI3,1D,High,Upside Gap Two Crows,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Mundial,MNDL3,1D,Low,Shooting Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
BANRISUL PNA,BRSR5,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
BANRISUL PNA,BRSR5,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
AES TIETE E UNT N.,TIET11,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
RUMO ON NM,RAIL3,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-12-10,wait,2020-12-10
KLABIN S/A PN,KLBN4,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CCX CARVAO ON,CCXC3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Dommo Energia,DMMO11,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Dommo Energia,DMMO11,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
WEG ON,WEGE3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
PETRORIO ON NM,PRIO3,1D,High,Three Inside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Halliburton Co BD.,HALI34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-10,wait,2020-12-10
KLABIN S/A PN,KLBN4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Walt Disney Co BD.,DISB34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Walt Disney Co BD.,DISB34,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
Cemepe Pref ,MAPT4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
USIMINAS ON,USIM3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Moura Dubeux On,MDNE3,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
GERDAU MET ON,GOAU3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
AES TIETE E UNT N.,TIET11,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
UNIPAR ON,UNIP3,1D,Low,Hanging Man,Current,Bearish reversal,2020-12-10,wait,2020-12-10
GERDAU MET ON,GOAU3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
3M Co BDR,MMMC34,1D,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-12-10,wait,2020-12-10
METAL LEVE ON,LEVE3,1D,High,Three Inside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
PepsiCo Inc BDR,PEPB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
BRASILAGRO ON,AGRO3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
M.DIASBRANCO ON,MDIA3,1D,Low,Thrusting Bearish,Current,Bearish continuation,2020-12-10,wait,2020-12-10
Movida Participac.,MOVI3,1D,High,Three Outside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
The Coca Cola Co.,COCA34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Colgate Palmolive.,COLG34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Colgate Palmolive.,COLG34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Colgate Palmolive.,COLG34,1D,High,Three Inside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
PepsiCo Inc BDR,PEPB34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Biosev ON,BSEV3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
LOJAS AMERIC PN,LAME4,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CIA HERING ON,HGTX3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-12-10,wait,2020-12-10
TECNISA ON,TCSA3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Via Varejo,VVAR3,1D,High,Three Outside Down,Current,Bearish reversal,2020-12-10,wait,2020-12-10
ALPARGATAS ON,ALPA3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
MRV ON,MRVE3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
BRASILAGRO ON,AGRO3,1D,High,Three Outside Down,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Biosev ON,BSEV3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
GRENDENE ON,GRND3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Brinquedos Estrel.,ESTR4,1D,High,Three Inside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
C A Modas SA,CEAB3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
C A Modas SA,CEAB3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
SANEPAR ON N2,SAPR3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
3M Co BDR,MMMC34,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
Citigroup Inc BDR.,CTGP34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Honeywell DRC,HONB34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Morgan Stanley Ba.,MSBR34,1D,High,Evening Doji Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Rio Paranapanema.,GEPA3,1D,Medium,Gravestone Doji,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Biosev ON,BSEV3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CESP PNB,CESP6,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
EVEN ON,EVEN3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Brasileira De Dis.,PCAR3,1D,High,Evening Doji Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Atacadao,CRFB3,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Vivara,VIVA3,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CESP PNB,CESP6,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CESP PNB,CESP6,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
MINERVA ON,BEEF3,1D,High,Three Outside Down,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Refinaria de Petr.,RPMG3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
AES TIETE E UNT N.,TIET11,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2020-12-10,wait,2020-12-10
SANEPAR ON N2,SAPR3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
MARCOPOLO ON,POMO3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Bardella Pref,BDLL4,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Whirlpool SA,WHRL3,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Johnson Johnson B.,JNJB34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Companhia de Sane.,SAPR4,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Microsoft Corp BD.,MSFT34,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-10,wait,2020-12-10
Baumer,BALM3,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Merck Co Inc BDR,MRCK34,1D,High,Evening Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
ULTRAPAR ON NM,UGPA3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
COELCE ON,COCE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Merck Co Inc BDR,MRCK34,1D,High,Evening Doji Star,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
LINX ON NM,LINX3,1D,High,Three Outside Down,Current,Bearish reversal,2020-12-10,wait,2020-12-10
OI PN,OIBR4,1D,High,Dark Cloud Cover,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Dimed,PNVL3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CEB,CEBR3,1D,High,Kicking Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Cosan Logistica S.,RLOG3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
GOL PN N2,GOLL4,1D,High,Three Black Crows,Current,Bearish reversal,2020-12-10,wait,2020-12-10
PORTOBELLO ON,PTBL3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
ATT Inc BDR,ATTB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
ULTRAPAR ON NM,UGPA3,1D,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
PETROBRAS PN,PETR4,1D,High,Three Outside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
ATT Inc BDR,ATTB34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Xerox Corp BDR,XRXB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
Cosan Logistica S.,RLOG3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Freeport Mcmoran.,FCXO34,5H,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-10,wait,2020-12-10
COELCE ON,COCE3,5H,High,Three Outside Up,Current,Bullish reversal,2020-12-10,wait,2020-12-10
BANCO PAN SA PN,BPAN4,5H,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Vivara,VIVA3,5H,Low,Inverted Hammer,Current,Bullish reversal,2020-12-10,wait,2020-12-10
ODONTOPREV ON,ODPV3,5H,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
EQUATORIAL ON,EQTL3,5H,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-10,wait,2020-12-10
SAO CARLOS ON,SCAR3,5H,Low,Harami Bullish,Current,Bullish reversal,2020-12-10,wait,2020-12-10
CESP PNB,CESP6,5H,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-10,wait,2020-12-10
ODONTOPREV ON,ODPV3,5H,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
Nike Inc BDR,NIKE34,5H,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-10,wait,2020-12-10
AES TIETE E UNT N.,TIET11,5H,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-10,wait,2020-12-10
SAO CARLOS ON,SCAR3,5H,Low,Harami Cross,Current,Bullish reversal,2020-12-10,wait,2020-12-10
