Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
JPMorgan Chase Co.,JPMC34,1W,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
MasterCard Inc BD.,MSCD34,1W,Medium,Homing Pigeon,Current,Bullish reversal,2020-12-15,wait,2020-12-15
ODONTOPREV ON,ODPV3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Battistella Admin.,BTTL3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-15,wait,2020-12-15
SANTANDER BR UNT,SANB11,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Procter Gamble Co.,PGCO34,1W,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
SANTANDER BRON ,SANB3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
SANTANDER BRPN ,SANB4,1W,Low,Hanging Man,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Camil Alimentos,CAML3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-12-15,wait,2020-12-15
SARAIVA LIVR PN,SLED4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Locaweb On,LWSA3,1W,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Xerox Corp BDR,XRXB34,1W,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
M.DIASBRANCO ON,MDIA3,1W,Low,Hanging Man,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Colgate Palmolive.,COLG34,1W,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Biomm On,BIOM3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Estadual Geracao.,EEEL4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
CVC BRASIL ON NM,CVCB3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
CVC BRASIL ON NM,CVCB3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
IGUATEMI ON,IGTA3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
IGUATEMI ON,IGTA3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
ITAUSA PN,ITSA4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
COELCE ON,COCE3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
BANRISUL PNA,BRSR5,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-12-15,wait,2020-12-15
BRADESPAR PN,BRAP4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
AES TIETE E UNT N.,TIET11,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
AES TIETE E ON N2.,TIET3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
NEOENERGIA,NEOE3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Ouro Fino Saude A.,OFSA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
LUPATECH ON,LUPA3,1W,Low,Shooting Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
RANDON PART ON,RAPT3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Kimberly Clark Co.,KMBB34,1W,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Kimberly Clark Co.,KMBB34,1W,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Lockheed Martin C.,LMTB34,1W,Low,Bullish Hammer,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Kimberly Clark Co.,KMBB34,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Kimberly Clark Co.,KMBB34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-15,wait,2020-12-15
ENERGIAS BR ON,ENBR3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Brinquedos Estrel.,ESTR4,1W,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
ELETROBRAS PNB,ELET6,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Banco BTG,BPAC11,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
BRADESPAR PN,BRAP4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Rio Paranapanema.,GEPA3,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Notre Dame,GNDI3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Notre Dame,GNDI3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Notre Dame,GNDI3,1W,High,Evening Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
ELETROBRAS ON,ELET3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
ELETROBRAS ON,ELET3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Walt Disney Co BD.,DISB34,1W,Low,Harami Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Electro Aco Alton.,EALT4,1W,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Electro Aco Alton.,EALT4,1W,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
UNIPAR ON,UNIP3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Alupar Invest Pre.,ALUP4,1W,Low,Hanging Man,Current,Bearish reversal,2020-12-15,wait,2020-12-15
GRAZZIOTIN PN,CGRA4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
GRAZZIOTIN PN,CGRA4,1W,Low,Shooting Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
GRENDENE ON,GRND3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Eucatex,EUCA3,1W,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
COELCE PNA,COCE5,1W,High,Falling Three Methods,Current,Bearish continuation,2020-12-15,wait,2020-12-15
COELCE ON,COCE3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
BANRISUL PNA,BRSR5,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Eucatex,EUCA3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Eucatex,EUCA3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Alupar Invest Pre.,ALUP4,1W,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Alupar Invest Uni.,ALUP11,1W,Low,Hanging Man,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Alupar Invest Pre.,ALUP4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Alupar Invest Pre.,ALUP4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
UNIPAR ON,UNIP3,1W,Low,Hanging Man,Current,Bearish reversal,2020-12-15,wait,2020-12-15
VALE ON,VALE3,1W,Low,Hanging Man,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Santos Brasil Par.,STBP3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Netflix Inc DRC,NFLX34,1W,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Nike Inc BDR,NIKE34,1W,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
McDonalds Corp BD.,MCDC34,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Home Depot Inc BD.,HOME34,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
BRADESCO PN EJ N1.,BBDC4,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Cemepe Pref ,MAPT4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
BRASKEM PNA,BRKM5,1D,Low,Inverted Hammer,Current,Bullish reversal,2020-12-15,wait,2020-12-15
IGUATEMI ON,IGTA3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
BRADESCO PN EJ N1.,BBDC4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
SID NACIONAL ON,CSNA3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Freeport Mcmoran.,FCXO34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
BANRISUL PNA,BRSR5,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Celulose Irani,RANI3,1D,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-12-15,wait,2020-12-15
Celulose Irani,RANI3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
MRV ON,MRVE3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
BANRISUL PNA,BRSR5,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Boeing Co BDR,BOEI34,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Comcast Corp BDR,CMCS34,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
McDonalds Corp BD.,MCDC34,1D,High,Three Outside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
RUMO ON NM,RAIL3,1D,Medium,Downside Gap Three Methods,Current,Bearish continuation,2020-12-15,wait,2020-12-15
WEG ON,WEGE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
ENEVA ON NM,ENEV3,1D,High,Three Outside Down,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Ouro Fino Saude A.,OFSA3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Taurus Armas PN,TASA4,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-15,wait,2020-12-15
RANDON PART ON,RAPT3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Boeing Co BDR,BOEI34,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2020-12-15,wait,2020-12-15
IOCHP-MAXION ON,MYPK3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Lockheed Martin C.,LMTB34,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Mitre Realty On,MTRE3,1D,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
ECORODOVIAS ON,ECOR3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
ECORODOVIAS ON,ECOR3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
B2W DIGITAL ON,BTOW3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
B2W DIGITAL ON,BTOW3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
CIELO ON,CIEL3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
CIELO ON,CIEL3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
RODOBENSIMOB ON,RDNI3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
IOCHP-MAXION ON,MYPK3,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2020-12-15,wait,2020-12-15
BANRISUL ON N1,BRSR3,1D,Low,Thrusting Bearish,Current,Bearish continuation,2020-12-15,wait,2020-12-15
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Gradiente Electro.,IGBR3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
BRF SA ON,BRFS3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-15,wait,2020-12-15
MINERVA ON,BEEF3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
MINERVA ON,BEEF3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
BRASILAGRO ON,AGRO3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-15,wait,2020-12-15
CVC BRASIL ON NM,CVCB3,1D,High,Abandoned Baby Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
CVC BRASIL ON NM,CVCB3,1D,High,Evening Doji Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Hoteis Othon,HOOT4,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Cogna Educacao,COGN3,1D,High,Three Outside Down,Current,Bearish reversal,2020-12-15,wait,2020-12-15
GRAZZIOTIN PN,CGRA4,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Cogna Educacao,COGN3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-15,wait,2020-12-15
MAGAZ LUIZA ON,MGLU3,1D,High,Three Outside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Atom Participacoe.,ATOM3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
PDG REALT ON,PDGR3,1D,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Movida Participac.,MOVI3,1D,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
EVEN ON,EVEN3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
COTEMINAS PN,CTNM4,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-12-15,wait,2020-12-15
GRAZZIOTIN ON,CGRA3,1D,High,Evening Doji Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Walt Disney Co BD.,DISB34,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Afluente Transmis.,AFLT3,1D,Medium,Deliberation Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Atom Participacoe.,ATOM3,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Johnson Johnson B.,JNJB34,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
CTEEP,TRPL3,1D,Low,Harami Cross Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
COELCE ON,COCE3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Parana Sanepar Un.,SAPR11,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
TAEE 3,TAEE3,1D,High,Evening Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
TAEE 3,TAEE3,1D,High,Evening Doji Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
AES TIETE E ON N2.,TIET3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-12-15,wait,2020-12-15
Duke Energy Intl.,GEPA4,1D,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Enauta ON,ENAT3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Enauta ON,ENAT3,1D,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Johnson Johnson B.,JNJB34,1D,Low,Inverted Hammer,Current,Bullish reversal,2020-12-15,wait,2020-12-15
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Halliburton Co BD.,HALI34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Energ De Brasilia.,CEBR5,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
CTEEP,TRPL3,1D,Low,Harami Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
CCX CARVAO ON,CCXC3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
CESP ON,CESP3,1D,Low,Hanging Man,Current,Bearish reversal,2020-12-15,wait,2020-12-15
FLEURY ON,FLRY3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
COPEL ON,CPLE3,1D,High,Evening Star,Current,Bearish reversal,2020-12-15,wait,2020-12-15
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Celpe Pref,CEPE5,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Merck Co Inc BDR,MRCK34,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-12-15,wait,2020-12-15
SANTANDER BRPN ,SANB4,5H,High,Three Outside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
LOJAS AMERIC ON,LAME3,5H,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Amazon.com Inc BD.,AMZO34,5H,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Alupar Invest,ALUP3,5H,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
CPFL RENOVAVON NM.,CPRE3,5H,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Comcast Corp BDR,CMCS34,5H,Low,Harami Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Cedro Cachoeira,CEDO3,5H,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Dommo Energia,DMMO11,5H,Low,Harami Cross,Current,Bullish reversal,2020-12-15,wait,2020-12-15
ITAUSA ON,ITSA3,5H,High,Three Inside Up,Current,Bullish reversal,2020-12-15,wait,2020-12-15
SANEPAR ON N2,SAPR3,5H,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
BRASIL ON,BBAS3,5H,Medium,Doji Star Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Dommo Energia,DMMO11,5H,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Dommo Energia,DMMO11,5H,Medium,Bullish doji Star,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Companhia de Sane.,SAPR4,5H,Medium,Bullish Engulfing,Current,Bullish reversal,2020-12-15,wait,2020-12-15
Baumer Pref,BALM4,5H,Low,Belt Hold Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
RAIADROGASIL ON,RADL3,5H,Low,Inverted Hammer,Current,Bullish reversal,2020-12-15,wait,2020-12-15
SARAIVA LIVR PN,SLED2,5H,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
Celpe Pref,CEPE5,5H,Low,Belt Hold Bearish,Current,Bearish reversal,2020-12-15,wait,2020-12-15
3M Co BDR,MMMC34,5H,Low,Harami Bullish,Current,Bullish reversal,2020-12-15,wait,2020-12-15
GENERALSHOPP ON,GSHP3,5H,High,Dark Cloud Cover,Current,Bearish reversal,2020-12-15,wait,2020-12-15
