Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
CEMIG ON,CMIG3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CSU CARDSYST ON,CARD3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Morgan Stanley Ba.,MSBR34,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Intel Corp BDR,ITLC34,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Instituto Hermes.,PARD3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
BBSEGURIDADE ON N.,BBSE3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Procter Gamble Co.,PGCO34,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Celulose Irani Pr.,RANI4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
PETROBRAS PN,PETR4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Taurus Armas ON,TASA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
LINX ON NM,LINX3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
PARANAPANEMA ON,PMAM3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CEEE-D ON,CEED3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Taurus Armas ON,TASA3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
ENERGIAS BR ON,ENBR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
PETROBRAS ON,PETR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
PARANAPANEMA ON,PMAM3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Ferbasa,FESA3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-09,wait,2020-10-09
TELEF BRASIL ON,VIVT3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
TELEF BRASIL ON,VIVT3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Celpe Pref,CEPE5,1M,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Saraiva,SLED3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Taurus Armas PN,TASA4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
SANEPAR ON N2,SAPR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Ogx Petroleo e Ga.,DMMO3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Amazon.com Inc BD.,AMZO34,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Amazon.com Inc BD.,AMZO34,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
McDonalds Corp BD.,MCDC34,1M,Low,Shooting Star,Current,Bearish reversal,2020-10-09,wait,2020-10-09
CPFL ENERGIAON NM.,CPFE3,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Cedro Cachoeira,CEDO3,1M,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Cedro Cachoeira,CEDO3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Walt Disney Co BD.,DISB34,1M,High,Three Inside Down,Current,Bearish reversal,2020-10-09,wait,2020-10-09
UNIPAR PNB,UNIP6,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
COSAN ON,CSAN3,1M,High,Three Black Crows,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Azul SA Pref,AZUL4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
COPEL ON,CPLE3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Azul SA Pref,AZUL4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
AMBEV S/A ON,ABEV3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
UNIPAR PNB,UNIP6,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Cosan Logistica S.,RLOG3,1M,High,Three Outside Down,Current,Bearish reversal,2020-10-09,wait,2020-10-09
MMX Mineracao e M.,MMXM11,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CEMIG PN,CMIG4,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
VALID ON,VLID3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
COPEL ON,CPLE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
NEOENERGIA,NEOE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
McDonalds Corp BD.,MCDC34,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Halliburton Co BD.,HALI34,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
BRASKEM ON,BRKM3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Whirlpool Pref,WHRL4,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
POSITIVO INF ON,POSI3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Electro Aco Alton.,EALT3,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Renova Energia,RNEW3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
SABESP ON,SBSP3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
BRASKEM PNA,BRKM5,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
SAO MARTINHO ON,SMTO3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
OI PN,OIBR4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Lockheed Martin C.,LMTB34,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
GOL PN N2,GOLL4,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
USIMINAS ON,USIM3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
EQUATORIAL ON,EQTL3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Ferbasa,FESA3,1W,High,Three Black Crows,Current,Bearish reversal,2020-10-09,wait,2020-10-09
USIMINAS PNA,USIM5,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Alupar Invest Uni.,ALUP11,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Saraiva,SLED3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
KLABIN S/A ON N2,KLBN3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
ENERGIAS BR ON,ENBR3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Rio Paranapanema.,GEPA3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Saraiva,SLED3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
TOTVS ON,TOTS3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Home Depot Inc BD.,HOME34,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Centro de Imagem.,AALR3,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
Aliansce Sonae,ALSO3,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
FLEURY ON,FLRY3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
SAO CARLOS ON,SCAR3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Locaweb On,LWSA3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Dimed,PNVL3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
IRB Brasil Resseg.,IRBR3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Bardella Pref,BDLL4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
BR MALLS PAR ON,BRML3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
BR Insurance Corr.,APER3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
MARCOPOLO ON,POMO3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Amazon.com Inc BD.,AMZO34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Intel Corp BDR,ITLC34,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
MARCOPOLO ON,POMO3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Amazon.com Inc BD.,AMZO34,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Enauta ON,ENAT3,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
Eucatex,EUCA3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Braskem Pref B,BRKM6,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Saraiva,SLED3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
LE LIS BLANC ON,LLIS3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
UNIPAR ON,UNIP3,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2020-10-09,wait,2020-10-09
COTEMINAS,CTNM3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Energ De Brasilia.,CEBR6,1W,Low,Harami Cross Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Energ De Brasilia.,CEBR6,1W,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Energ De Brasilia.,CEBR6,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Lockheed Martin C.,LMTB34,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Whirlpool Pref,WHRL4,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CPFL ENERGIAON NM.,CPFE3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CEEE-GT ON,EEEL3,1W,High,Abandoned Baby Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
CPFL ENERGIAON NM.,CPFE3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
PETRORIO ON NM,PRIO3,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
IOCHP-MAXION ON,MYPK3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Schlumberger AG,SLBG34,1W,High,Kicking Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Alupar Invest,ALUP3,1W,High,Three Outside Down,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Halliburton Co BD.,HALI34,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Alupar Invest Uni.,ALUP11,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CEB,CEBR3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Afluente Transmis.,AFLT3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CEEE-GT ON,EEEL3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Dommo Energia,DMMO11,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Banco BTG,BPAC11,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
McDonalds Corp BD.,MCDC34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
CEEE-GT ON,EEEL3,1W,High,Evening Star,Current,Bearish reversal,2020-10-09,wait,2020-10-09
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Alupar Invest Pre.,ALUP4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
LOJAS RENNER ON,LREN3,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
KLABIN S/A PN,KLBN4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Cedro Cachoeira,CEDO3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
RANDON PART ON,RAPT3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
UNIPAR ON,UNIP3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
ITAUUNIBANCO ON,ITUB3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
KLABIN S/A UNT N2.,KLBN11,1D,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-10-09,wait,2020-10-09
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
KLABIN S/A PN,KLBN4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Chevron Corp BDR,CHVX34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Dimed Pref,PNVL4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Dimed Pref,PNVL4,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Ferbasa,FESA3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
Dimed,PNVL3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Chevron Corp BDR,CHVX34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Braskem Pref B,BRKM6,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Dommo Energia,DMMO11,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Ogx Petroleo e Ga.,DMMO3,1D,High,Abandoned Baby Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
BRADESPAR PN,BRAP4,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Merck Co Inc BDR,MRCK34,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Pfizer Inc BDR,PFIZ34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Bardella Pref,BDLL4,1D,Low,Inverted Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CCX CARVAO ON,CCXC3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Instituto Hermes.,PARD3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Bardella Pref,BDLL4,1D,Low,Shooting Star,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Ogx Petroleo e Ga.,DMMO3,1D,High,Evening Doji Star,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Ogx Petroleo e Ga.,DMMO3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
American Express.,AXPB34,1D,High,Evening Doji Star,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Dommo Energia,DMMO11,1D,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
KLABIN S/A ON N2,KLBN3,1D,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-10-09,wait,2020-10-09
GOL PN N2,GOLL4,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Johnson Johnson B.,JNJB34,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
METAL LEVE ON,LEVE3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Saraiva,SLED3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Celpe Pref,CEPE5,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Celpe Pref,CEPE5,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Celpe Pref,CEPE5,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CEEE-D ON,CEED3,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-09,wait,2020-10-09
DIRECIONAL ON,DIRR3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Energ De Brasilia.,CEBR6,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
LE LIS BLANC ON,LLIS3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
GRENDENE ON,GRND3,1D,Medium,Gravestone Doji,Current,Bearish reversal,2020-10-09,wait,2020-10-09
De Santa Catar,CLSC3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
IOCHP-MAXION ON,MYPK3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Alupar Invest,ALUP3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Mundial,MNDL3,1D,High,Three Outside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Verizon Communica.,VERZ34,1D,Low,Inverted Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
ROSSI RESID ON,RSID3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
McDonalds Corp BD.,MCDC34,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
COPEL PNB,CPLE6,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Comgas,CGAS3,1D,High,Morning Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Comgas,CGAS3,1D,High,Morning Doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Comgas,CGAS3,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
CEDRO PN,CEDO4,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-09,wait,2020-10-09
USIMINAS PNA,USIM5,1D,High,Three Outside Down,Current,Bearish reversal,2020-10-09,wait,2020-10-09
TAEE Pref,TAEE4,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
Electro Aco Alton.,EALT3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Electro Aco Alton.,EALT4,1D,High,Three Outside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
MARCOPOLO ON,POMO3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Hoteis Othon,HOOT4,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Saraiva,SLED3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Camil Alimentos,CAML3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Moura Dubeux On,MDNE3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
JPMorgan Chase Co.,JPMC34,1D,High,Evening Doji Star,Current,Bearish reversal,2020-10-09,wait,2020-10-09
TOTVS ON,TOTS3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Intel Corp BDR,ITLC34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Wells Fargo Co BD.,WFCO34,1D,Low,Harami Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
General Electric.,GEOO34,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Cisco Systems Inc.,CSCO34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Bank of America C.,BOAC34,1D,Medium,Three Stars in the South,Current,Bullish reversal,2020-10-09,wait,2020-10-09
JPMorgan Chase Co.,JPMC34,1D,High,Evening Star,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Procter Gamble Co.,PGCO34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Morgan Stanley Ba.,MSBR34,1D,Low,Hanging Man,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Apple Inc BDR,AAPL34,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
BR BROKERS ON,BBRK3,1D,Low,Inverted Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Brasileira De Dis.,PCAR3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-09,wait,2020-10-09
BR BROKERS ON,BBRK3,1D,Low,Shooting Star,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Whirlpool Pref,WHRL4,5H,Low,Inverted Hammer,Current,Bullish reversal,2020-10-09,wait,2020-10-09
UNIPAR PNB,UNIP6,5H,Low,Harami Cross,Current,Bullish reversal,2020-10-09,wait,2020-10-09
GENERALSHOPP ON,GSHP3,5H,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Electro Aco Alton.,EALT3,5H,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
General Electric.,GEOO34,5H,High,Three Inside Up,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Fras Le SA,FRAS3,5H,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Fras Le SA,FRAS3,5H,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Boeing Co BDR,BOEI34,5H,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Aliansce Sonae,ALSO3,5H,Low,Three Line Strike,Current,Bullish continuation,2020-10-09,wait,2020-10-09
GENERALSHOPP ON,GSHP3,5H,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
Aliansce Sonae,ALSO3,5H,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
CEDRO PN,CEDO4,5H,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-09,wait,2020-10-09
Ouro Fino Saude A.,OFSA3,5H,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-09,wait,2020-10-09
