Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
RANDON PART ON,RAPT3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
RANDON PART ON,RAPT3,1W,Low,Bullish Hammer,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Afluente Transmis.,AFLT3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Battistella Admin.,BTTL3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
FedEx Corp BDR,FDXB34,1W,High,Falling Three Methods,Current,Bearish continuation,2021-01-28,wait,2021-01-28
Kimberly Clark Co.,KMBB34,1W,High,Three Inside Up,Current,Bullish reversal,2021-01-28,wait,2021-01-28
LOCALIZA ON,RENT3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-28,wait,2021-01-28
MAGAZ LUIZA ON,MGLU3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-28,wait,2021-01-28
MAGAZ LUIZA ON,MGLU3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-28,wait,2021-01-28
SANEPAR ON N2,SAPR3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
SANEPAR ON N2,SAPR3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
SAO CARLOS ON,SCAR3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Brasileira De Dis.,PCAR3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Colgate Palmolive.,COLG34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
BANRISUL PNA,BRSR5,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-28,wait,2021-01-28
Via Varejo,VVAR3,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2021-01-28,wait,2021-01-28
Locaweb On,LWSA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-28,wait,2021-01-28
Colgate Palmolive.,COLG34,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-28,wait,2021-01-28
CESP PNA,CESP5,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Saraiva,SLED3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-28,wait,2021-01-28
Bristol Myers Squ.,BMYB34,1W,High,Three Inside Down,Current,Bearish reversal,2021-01-28,wait,2021-01-28
VALID ON,VLID3,1W,Low,Bullish Hammer,Current,Bullish reversal,2021-01-28,wait,2021-01-28
BRADESPAR ON,BRAP3,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-28,wait,2021-01-28
SID NACIONAL ON,CSNA3,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-28,wait,2021-01-28
GENERALSHOPP ON,GSHP3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
GENERALSHOPP ON,GSHP3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Anima ON,ANIM3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Gradiente Electro.,IGBR3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-28,wait,2021-01-28
FLEURY ON,FLRY3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
SARAIVA LIVR PN,SLED4,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
GERDAU MET ON,GOAU3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
GRENDENE ON,GRND3,1D,Medium,Break Away Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Suzano Papel Celu.,SUZB3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Karsten Pref,CTKA4,1D,Medium,Downside Gap Three Methods,Current,Bearish continuation,2021-01-28,wait,2021-01-28
Eucatex,EUCA3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-28,wait,2021-01-28
MMX MINER ON,MMXM3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
GERDAU MET PN,GOAU4,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Eucatex,EUCA3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
KLABIN S/A PN,KLBN4,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
GRENDENE ON,GRND3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Morgan Stanley Ba.,MSBR34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Biosev ON,BSEV3,1D,High,Falling Three Methods,Current,Bearish continuation,2021-01-28,wait,2021-01-28
BANRISUL PNB,BRSR6,1D,High,Morning Doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
JPMorgan Chase Co.,JPMC34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Wells Fargo Co BD.,WFCO34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Wells Fargo Co BD.,WFCO34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Brb Banco,BSLI3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Brb Banco,BSLI3,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Citigroup Inc BDR.,CTGP34,1D,Low,Inverted Hammer,Current,Bullish reversal,2021-01-28,wait,2021-01-28
3M Co BDR,MMMC34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-28,wait,2021-01-28
SAO CARLOS ON,SCAR3,1D,High,Falling Three Methods,Current,Bearish continuation,2021-01-28,wait,2021-01-28
Cogna Educacao,COGN3,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-28,wait,2021-01-28
CSU CARDSYST ON,CARD3,1D,Medium,Downside Gap Three Methods,Current,Bearish continuation,2021-01-28,wait,2021-01-28
CSU CARDSYST ON,CARD3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
BR BROKERS ON,BBRK3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
AREZZO CO ON,ARZZ3,1D,High,Three Outside Up,Current,Bullish reversal,2021-01-28,wait,2021-01-28
JBS ON,JBSS3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
BANRISUL PNB,BRSR6,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Ferbasa,FESA3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
ITAUSA PN,ITSA4,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Starbucks Corp BD.,SBUB34,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
FERBASA PN,FESA4,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Starbucks Corp BD.,SBUB34,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Minerva,BEEF11,1D,High,Three Outside Up,Current,Bullish reversal,2021-01-28,wait,2021-01-28
IRB Brasil Resseg.,IRBR3,1D,High,Morning Doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
ITAUSA ON,ITSA3,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-28,wait,2021-01-28
ITAUSA PN,ITSA4,1D,High,Morning Doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Brasileira De Dis.,PCAR3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-28,wait,2021-01-28
ITAUSA PN,ITSA4,1D,High,Morning Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
SANTANDER BRPN ,SANB4,1D,High,Morning Doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
Morgan Stanley Ba.,MSBR34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
TECNISA ON,TCSA3,1D,Low,Inverted Hammer,Current,Bullish reversal,2021-01-28,wait,2021-01-28
SANTANDER BR UNT,SANB11,1D,High,Morning Doji Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
SANTANDER BR UNT,SANB11,1D,High,Morning Star,Current,Bullish reversal,2021-01-28,wait,2021-01-28
SANTANDER BRON ,SANB3,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-28,wait,2021-01-28
LOJAS AMERIC PN,LAME4,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-28,wait,2021-01-28
