Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
Taurus Armas ON,TASA3,1M,Low,Harami Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Taurus Armas ON,TASA3,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
FedEx Corp BDR,FDXB34,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
United Parcel Ser.,UPSS34,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
MULTIPLAN ON,MULT3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-10-27,wait,2020-10-27
SANTANDER BRPN ,SANB4,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Aliansce Sonae,ALSO3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-10-27,wait,2020-10-27
EMBRAER ON,EMBR3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Aliansce Sonae,ALSO3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Instituto Hermes.,PARD3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
ITAUSA ON,ITSA3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
CEMIG PN,CMIG4,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
AMBEV S/A ON,ABEV3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-27,wait,2020-10-27
CEMIG ON,CMIG3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-27,wait,2020-10-27
TRAN PAULIST PN,TRPL4,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Ouro Fino Saude A.,OFSA3,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Ogx Petroleo e Ga.,DMMO3T,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
COPEL ON,CPLE3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
BANRISUL ON N1,BRSR3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
COPEL ON,CPLE3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
BRASKEM ON,BRKM3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
McDonalds Corp BD.,MCDC34,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Exxon Mobil Corp.,EXXO34,1M,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
CPFL ENERGIAON NM.,CPFE3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
ODONTOPREV ON,ODPV3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Halliburton Co BD.,HALI34,1M,Low,Thrusting Bearish,Current,Bearish continuation,2020-10-27,wait,2020-10-27
BANRISUL ON N1,BRSR3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
BANRISUL PNA,BRSR5,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Santos Brasil Par.,STBP3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Enauta ON,ENAT3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-10-27,wait,2020-10-27
MMX Mineracao e M.,MMXM11,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Baumer Pref,BALM4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Intel Corp BDR,ITLC34,1W,High,Three Outside Down,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Celulose Irani,RANI3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Ferbasa,FESA3,1W,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
ITAUSA ON,ITSA3,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Celulose Irani,RANI3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
BRF SA ON,BRFS3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
Goldman Sachs Gro.,GSGI34,1W,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Freeport Mcmoran.,FCXO34,1W,Low,Harami Cross Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Microsoft Corp BD.,MSFT34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Microsoft Corp BD.,MSFT34,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Dimed Pref,PNVL4,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Dimed Pref,PNVL4,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Dimed Pref,PNVL4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
LOPES BRASIL ON,LPSB3,1W,High,Three Outside Down,Current,Bearish reversal,2020-10-27,wait,2020-10-27
3M Co BDR,MMMC34,1W,High,Three Inside Down,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Honeywell DRC,HONB34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Petrobras Distrib.,BRDT3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
General Electric.,GEOO34,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-10-27,wait,2020-10-27
BR Insurance Corr.,APER3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Oracle Corp BDR,ORCL34,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
eBay Inc BDR,EBAY34,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
METAL LEVE ON,LEVE3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Halliburton Co BD.,HALI34,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Chevron Corp BDR,CHVX34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
eBay Inc BDR,EBAY34,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Mundial,MNDL3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Mundial,MNDL3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Parana Sanepar Un.,SAPR11,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Chevron Corp BDR,CHVX34,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
ArcelorMittal BDR.,ARMT34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
ConocoPhillips DR.,COPH34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Nike Inc BDR,NIKE34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
UNIPAR ON,UNIP3,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-27,wait,2020-10-27
CEDRO PN,CEDO4,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-10-27,wait,2020-10-27
CEDRO PN,CEDO4,1W,High,Evening Doji Star,Current,Bearish reversal,2020-10-27,wait,2020-10-27
COMGAS PNA,CGAS5,1W,High,Upside Gap Two Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Schlumberger AG,SLBG34,1W,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-27,wait,2020-10-27
USIMINAS PNA,USIM5,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
USIMINAS PNB,USIM6,1W,High,Tri-Star Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Braskem Pref B,BRKM6,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
RANDON PART PN,RAPT4,1W,High,Three Outside Down,Current,Bearish reversal,2020-10-27,wait,2020-10-27
ArcelorMittal BDR.,ARMT34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
UNIPAR ON,UNIP3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Anima ON,ANIM3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
SABESP ON,SBSP3,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Starbucks Corp BD.,SBUB34,1W,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
LINX ON NM,LINX3,1W,Medium,Two Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
EUCATEX PN,EUCA4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Wal Mart Stores I.,WALM34,1W,Low,Bullish Hammer,Current,Bullish reversal,2020-10-27,wait,2020-10-27
LOJAS AMERIC PN,LAME4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Suzano Papel Celu.,SUZB3,1W,Medium,Two Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
SARAIVA LIVR PN,SLED4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Starbucks Corp BD.,SBUB34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Starbucks Corp BD.,SBUB34,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-27,wait,2020-10-27
ELETROBRAS ON,ELET3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-27,wait,2020-10-27
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Biomm On,BIOM3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
UNIPAR ON,UNIP3,1W,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
EZTEC ON,EZTC3,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Energ De Brasilia.,CEBR6,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
JHSF PART ON,JHSF3,1W,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Movida Participac.,MOVI3,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Movida Participac.,MOVI3,1W,Low,Harami Cross Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
EVEN ON,EVEN3,1W,High,Three Outside Down,Current,Bearish reversal,2020-10-27,wait,2020-10-27
EVEN ON,EVEN3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
Moura Dubeux On,MDNE3,1W,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
ArcelorMittal BDR.,ARMT34,1D,High,Three Outside Down,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Ferbasa,FESA3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
BRADESCO PN EJ N1.,BBDC4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Braskem Pref B,BRKM6,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
UNIPAR ON,UNIP3,1D,Low,Hanging Man,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Freeport Mcmoran.,FCXO34,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2020-10-27,wait,2020-10-27
KLABIN S/A PN,KLBN4,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
KLABIN S/A UNT N2.,KLBN11,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
KLABIN S/A PN,KLBN4,1D,High,Three Outside Down,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Bovespa,BVSP,1D,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Log Commercial Pr.,LOGG3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
McDonalds Corp BD.,MCDC34,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
ALPARGATAS ON,ALPA3,1D,Low,Harami Cross Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Brinquedos Estrel.,ESTR4,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Brinquedos Estrel.,ESTR4,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
METAL LEVE ON,LEVE3,1D,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-10-27,wait,2020-10-27
METAL LEVE ON,LEVE3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
ROSSI RESID ON,RSID3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
RODOBENSIMOB ON,RDNI3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
Home Depot Inc BD.,HOME34,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-27,wait,2020-10-27
McDonalds Corp BD.,MCDC34,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
McDonalds Corp BD.,MCDC34,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
ALPARGATAS ON,ALPA3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
USIMINAS PNA,USIM5,1D,High,Rising Three Methods,Current,Bullish continuation,2020-10-27,wait,2020-10-27
USIMINAS PNA,USIM5,1D,Low,Separating Lines Bullish,Current,Bullish continuation,2020-10-27,wait,2020-10-27
USIMINAS PNB,USIM6,1D,High,Tri-Star Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
RANDON PART ON,RAPT3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Moura Dubeux On,MDNE3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
ELETROBRAS PNB,ELET6,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Notre Dame,GNDI3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
ELETROBRAS ON,ELET3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
AMBEV S/A ON,ABEV3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
ALPARGATAS ON,ALPA3,1D,Low,Harami Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
LOCALIZA ON,RENT3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-27,wait,2020-10-27
SANTANDER BRPN ,SANB4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
LOPES BRASIL ON,LPSB3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
SANTANDER BRON ,SANB3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Banco Inter PN,BIDI4,1D,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
BANRISUL ON N1,BRSR3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
BR PROPERT ON,BRPR3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
BR PROPERT ON,BRPR3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
BR PROPERT ON,BRPR3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
PORTO SEGURO ON,PSSA3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-27,wait,2020-10-27
GENERALSHOPP ON,GSHP3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-27,wait,2020-10-27
LOPES BRASIL ON,LPSB3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Citigroup Inc BDR.,CTGP34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
MRV ON,MRVE3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
General Electric.,GEOO34,1D,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Honeywell DRC,HONB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Wells Fargo Co BD.,WFCO34,1D,High,Three Outside Down,Current,Bearish reversal,2020-10-27,wait,2020-10-27
SAO MARTINHO ON,SMTO3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
SAO MARTINHO ON,SMTO3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Colgate Palmolive.,COLG34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Walt Disney Co BD.,DISB34,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Wal Mart Stores I.,WALM34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Walt Disney Co BD.,DISB34,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
SANTANDER BR UNT,SANB11,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Atom Participacoe.,ATOM3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-27,wait,2020-10-27
Xerox Corp BDR,XRXB34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Refinaria de Petr.,RPMG3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
PETROBRAS PN,PETR4,1D,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Enauta ON,ENAT3,1D,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Baumer,BALM3,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Dimed Pref,PNVL4,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
CTEEP,TRPL3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Bristol Myers Squ.,BMYB34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
AES TIETE E ON N2.,TIET3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
AES TIETE E UNT N.,TIET11,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
COMGAS PNA,CGAS5,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-27,wait,2020-10-27
TOTVS ON,TOTS3,1D,High,Morning Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
TOTVS ON,TOTS3,1D,High,Morning Doji Star,Current,Bullish reversal,2020-10-27,wait,2020-10-27
COPEL ON,CPLE3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Chevron Corp BDR,CHVX34,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-10-27,wait,2020-10-27
COPEL PNB,CPLE6,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Qualcomm Inc BDR,QCOM34,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-27,wait,2020-10-27
Qualcomm Inc BDR,QCOM34,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-27,wait,2020-10-27
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-27,wait,2020-10-27
SANEPAR ON N2,SAPR3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-27,wait,2020-10-27
LINX ON NM,LINX3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-27,wait,2020-10-27
OI ON N1,OIBR3,1D,High,Three Black Crows,Current,Bearish reversal,2020-10-27,wait,2020-10-27
Alupar Invest,ALUP3,1D,Medium,Gravestone Doji,Current,Bearish reversal,2020-10-27,wait,2020-10-27
