Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
AES TIETE E ON N2.,TIET3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Anima ON,ANIM3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Anima ON,ANIM3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Lockheed Martin C.,LMTB34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-01-29,wait,2021-01-29
TRAN PAULIST PN,TRPL4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
COTEMINAS,CTNM3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
COTEMINAS PN,CTNM4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-29,wait,2021-01-29
COTEMINAS PN,CTNM4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
DIRECIONAL ON,DIRR3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
LE LIS BLANC ON,LLIS3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-29,wait,2021-01-29
Mitre Realty On,MTRE3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Biomm On,BIOM3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
GRAZZIOTIN PN,CGRA4,1M,Low,Shooting Star,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Eucatex,EUCA3,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
BANCO PAN SA PN,BPAN4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
BANCO PAN SA PN,BPAN4,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
SID NACIONAL ON,CSNA3,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-29,wait,2021-01-29
ITAUUNIBANCO ON,ITUB3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
BRADESPAR PN,BRAP4,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-29,wait,2021-01-29
FedEx Corp BDR,FDXB34,1W,High,Falling Three Methods,Current,Bearish continuation,2021-01-29,wait,2021-01-29
KLABIN S/A ON N2,KLBN3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
FERBASA PN,FESA4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Dommo Energia,DMMO3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
KLABIN S/A ON N2,KLBN3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
BRADESPAR ON,BRAP3,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-29,wait,2021-01-29
ArcelorMittal BDR.,ARMT34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
BRASIL ON,BBAS3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
American Express.,AXPB34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
American Express.,AXPB34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
BANCO PAN SA PN,BPAN4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
BR Insurance Corr.,APER3,1W,High,Evening Doji Star,Current,Bearish reversal,2021-01-29,wait,2021-01-29
ConocoPhillips DR.,COPH34,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-29,wait,2021-01-29
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Kimberly Clark Co.,KMBB34,1W,Low,Shooting Star,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Afluente Transmis.,AFLT3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
SANTANDER BRPN ,SANB4,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-29,wait,2021-01-29
GRENDENE ON,GRND3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
LOCALIZA ON,RENT3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
AREZZO CO ON,ARZZ3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Movida Participac.,MOVI3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Anima ON,ANIM3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
COTEMINAS,CTNM3,1W,High,Three Inside Up,Current,Bullish reversal,2021-01-29,wait,2021-01-29
LE LIS BLANC ON,LLIS3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
VALID ON,VLID3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
LOCAMERICA ON NM,LCAM3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
IOCHP-MAXION ON,MYPK3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
MRV ON,MRVE3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Karsten Pref,CTKA4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Karsten Pref,CTKA4,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
ROSSI RESID ON,RSID3,1W,Low,Shooting Star,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Home Depot Inc BD.,HOME34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Home Depot Inc BD.,HOME34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Santos Brasil Par.,STBP3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
USIMINAS PNA,USIM5,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-29,wait,2021-01-29
USIMINAS ON,USIM3,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-29,wait,2021-01-29
WEG ON,WEGE3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
MRV ON,MRVE3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Via Varejo,VVAR3,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2021-01-29,wait,2021-01-29
Banco Inter ON,BIDI3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Whirlpool SA,WHRL3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Banco Inter ON,BIDI3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
BANRISUL PNA,BRSR5,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-29,wait,2021-01-29
BANRISUL PNB,BRSR6,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
3M Co BDR,MMMC34,1W,High,Three Outside Up,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Bank of America C.,BOAC34,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Citigroup Inc BDR.,CTGP34,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
General Electric.,GEOO34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Battistella Admin.,BTTL3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-29,wait,2021-01-29
BRF SA ON,BRFS3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Brasileira De Dis.,PCAR3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Saraiva,SLED3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Whirlpool SA,WHRL3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Atacadao,CRFB3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Atacadao,CRFB3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
EMBRAER ON,EMBR3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Whirlpool SA,WHRL3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
M.DIASBRANCO ON,MDIA3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
M.DIASBRANCO ON,MDIA3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Walmart BDR,WALM34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Whirlpool Pref,WHRL4,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Dommo Energia For.,DMMO3T,1W,Low,Bullish Hammer,Current,Bullish reversal,2021-01-29,wait,2021-01-29
ITAUSA ON,ITSA3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
TAEE,TAEE3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
CEB,CEBR3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
AES TIETE E ON N2.,TIET3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Alupar Invest,ALUP3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
SABESP ON,SBSP3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
TRAN PAULIST PN,TRPL4,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Bristol Myers Squ.,BMYB34,1W,High,Three Inside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Johnson Johnson B.,JNJB34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
ODONTOPREV ON,ODPV3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Alupar Invest,ALUP3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Microsoft Corp BD.,MSFT34,1W,High,Three Outside Up,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Dimed Pref,PNVL4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Instituto Hermes.,PARD3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
TAEE UNIT,TAEE11,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Alupar Invest,ALUP3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
TAEE Pref,TAEE4,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-29,wait,2021-01-29
B3 SA Brasil Bols.,B3SA3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Baumer,BALM3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
CESP ON,CESP3,1W,High,Falling Three Methods,Current,Bearish continuation,2021-01-29,wait,2021-01-29
Locaweb On,LWSA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
POSITIVO INF ON,POSI3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
POSITIVO INF ON,POSI3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
TELEF BRASIL ON,VIVT3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Verizon Communica.,VERZ34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-29,wait,2021-01-29
POSITIVO INF ON,POSI3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
CEMIG PN Pref,CMIG4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-29,wait,2021-01-29
eBay Inc BDR,EBAY34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
AMBEV S/A ON,ABEV3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-29,wait,2021-01-29
TELEF BRASIL PN,VIVT4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
LE LIS BLANC ON,LLIS3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
FedEx Corp BDR,FDXB34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
LE LIS BLANC ON,LLIS3,1D,High,Evening Doji Star,Current,Bearish reversal,2021-01-29,wait,2021-01-29
LE LIS BLANC ON,LLIS3,1D,High,Evening Star,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Alupar Invest,ALUP3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Ferbasa,FESA3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
AREZZO CO ON,ARZZ3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Alupar Invest,ALUP3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-29,wait,2021-01-29
JBS ON,JBSS3,1D,High,Three Outside Up,Current,Bullish reversal,2021-01-29,wait,2021-01-29
C A Modas SA,CEAB3,1D,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-01-29,wait,2021-01-29
RANDON PART ON,RAPT3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Baumer,BALM3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Karsten Pref,CTKA4,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Verizon Communica.,VERZ34,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
Taurus Armas PN,TASA4,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-29,wait,2021-01-29
GRAZZIOTIN ON,CGRA3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Parana Sanepar Un.,SAPR11,1D,Low,Harami Cross Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-29,wait,2021-01-29
Battistella Admin.,BTTL3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-29,wait,2021-01-29
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-29,wait,2021-01-29
ITAUUNIBANCO ON,ITUB3,1D,High,Falling Three Methods,Current,Bearish continuation,2021-01-29,wait,2021-01-29
