Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
Starbucks Corp BD.,SBUB34,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Starbucks Corp BD.,SBUB34,1M,Low,Shooting Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
B2W DIGITAL ON,BTOW3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Ogx Petroleo e Ga.,DMMO3T,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Apple Inc BDR,AAPL34,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
CEEE-D ON,CEED3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
B2W DIGITAL ON,BTOW3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Bardella Pref,BDLL4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Procter Gamble Co.,PGCO34,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Ogx Petroleo e Ga.,DMMO3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Taurus Armas ON,TASA3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Taurus Armas ON,TASA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
MARFRIG ON,MRFG3,1M,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
TRAN PAULIST PN,TRPL4,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
MMX Mineracao e M.,MMXM11,1M,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Bardella Pref,BDLL4,1M,Low,Harami Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Bardella Pref,BDLL4,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
M.DIASBRANCO ON,MDIA3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Qualcomm Inc BDR,QCOM34,1W,High,Upside Gap Two Crows,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Wells Fargo Co BD.,WFCO34,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Wells Fargo Co BD.,WFCO34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Hoteis Othon,HOOT4,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-20,wait,2020-10-20
JPMorgan Chase Co.,JPMC34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Oracle Corp BDR,ORCL34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Wells Fargo Co BD.,WFCO34,1W,High,Three Outside Down,Current,Bearish reversal,2020-10-20,wait,2020-10-20
JPMorgan Chase Co.,JPMC34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Vivara,VIVA3,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
M.DIASBRANCO ON,MDIA3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Abbott Laboratori.,ABTT34,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Afluente Transmis.,AFLT3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Bank of America C.,BOAC34,1W,High,Three Outside Down,Current,Bearish reversal,2020-10-20,wait,2020-10-20
MMX MINER ON,MMXM3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
ArcelorMittal BDR.,ARMT34,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-20,wait,2020-10-20
BRADESPAR PN,BRAP4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
BRADESPAR PN,BRAP4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Schlumberger AG,SLBG34,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Braskem Pref B,BRKM6,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
GERDAU MET ON,GOAU3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
GERDAU MET ON,GOAU3,1W,High,Evening Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Halliburton Co BD.,HALI34,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Halliburton Co BD.,HALI34,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
GERDAU MET PN,GOAU4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
GERDAU MET PN,GOAU4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
MMX Mineracao e M.,MMXM11,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-10-20,wait,2020-10-20
KLABIN S/A ON N2,KLBN3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-20,wait,2020-10-20
3M Co BDR,MMMC34,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Ferbasa,FESA3,1W,High,Three Black Crows,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Freeport Mcmoran.,FCXO34,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-20,wait,2020-10-20
BBSEGURIDADE ON N.,BBSE3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
BR MALLS PAR ON,BRML3,1W,Low,Separating Lines Bullish,Current,Bullish continuation,2020-10-20,wait,2020-10-20
Banco Inter ON,BIDI3,1W,High,Abandoned Baby Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Banco Inter ON,BIDI3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Banco Inter ON,BIDI3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Pfizer Inc BDR,PFIZ34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-20,wait,2020-10-20
PORTO SEGURO ON,PSSA3,1W,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
GENERALSHOPP ON,GSHP3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Gradiente Electro.,IGBR3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
SAO CARLOS ON,SCAR3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
LOJAS AMERIC PN,LAME4,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Intel Corp BDR,ITLC34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
International Bus.,IBMB34,1W,High,Three Black Crows,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Electro Aco Alton.,EALT3,1W,Medium,Gravestone Doji,Current,Bearish reversal,2020-10-20,wait,2020-10-20
COELCE PNA,COCE5,1W,Low,Harami Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
RODOBENSIMOB ON,RDNI3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Netflix Inc DRC,NFLX34,1W,High,Abandoned Baby Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Netflix Inc DRC,NFLX34,1W,High,Evening Doji Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Walt Disney Co BD.,DISB34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Netflix Inc DRC,NFLX34,1W,High,Evening Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
CEDRO PN,CEDO4,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
CEDRO PN,CEDO4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
CEDRO PN,CEDO4,1W,Medium,Gravestone Doji,Current,Bearish reversal,2020-10-20,wait,2020-10-20
USIMINAS PNA,USIM5,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-20,wait,2020-10-20
WEG ON,WEGE3,1W,Low,Hanging Man,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Alupar Invest,ALUP3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Whirlpool Pref,WHRL4,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Karsten,CTKA3,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Whirlpool Pref,WHRL4,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
AES TIETE E UNT N.,TIET11,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
AES TIETE E ON N2.,TIET3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
AES TIETE E ON N2.,TIET3,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Renova Energia,RNEW3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
RENOVA UNT,RNEW11,1W,High,Evening Doji Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
RENOVA UNT,RNEW11,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
CESP PNB,CESP6,1W,High,Three Outside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
CESP PNA,CESP5,1W,High,Falling Three Methods,Current,Bearish continuation,2020-10-20,wait,2020-10-20
GERDAU PN N1,GGBR4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
GERDAU PN N1,GGBR4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
ELETROBRAS ON,ELET3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
RODOBENSIMOB ON,RDNI3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-20,wait,2020-10-20
C A Modas SA,CEAB3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
TIM PART S/A ON,TIMS3,1W,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
eBay Inc BDR,EBAY34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
OI PN,OIBR4,1W,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
PDG REALT ON,PDGR3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
EVEN ON,EVEN3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Whirlpool SA,WHRL3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Ferbasa,FESA3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-10-20,wait,2020-10-20
Taurus Armas ON,TASA3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Whirlpool SA,WHRL3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Unipar Carbocloro.,UNIP5,1D,Medium,Gravestone Doji,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Smiles Fidelidade.,SMLS3T,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
The Coca Cola Co.,COCA34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Starbucks Corp BD.,SBUB34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Starbucks Corp BD.,SBUB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Mitre Realty On,MTRE3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
FERBASA PN,FESA4,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
EQUATORIAL ON,EQTL3,1D,Low,Shooting Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Colgate Palmolive.,COLG34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
B2W DIGITAL ON,BTOW3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
PORTOBELLO ON,PTBL3,1D,High,Upside Gap Two Crows,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Saraiva,SLED3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-20,wait,2020-10-20
ArcelorMittal BDR.,ARMT34,1D,Low,Hanging Man,Current,Bearish reversal,2020-10-20,wait,2020-10-20
CIELO ON,CIEL3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
BRADESPAR PN,BRAP4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
BRADESPAR PN,BRAP4,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Saraiva,SLED3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Saraiva,SLED3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Braskem Pref B,BRKM6,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
GERDAU MET PN,GOAU4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-20,wait,2020-10-20
GERDAU PN N1,GGBR4,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
SID NACIONAL ON,CSNA3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
SARAIVA LIVR PN,SLED4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
GERDAU PN N1,GGBR4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
SARAIVA LIVR PN,SLED4,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Ser Educa ON,SEER3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
VALID ON,VLID3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Smiles Fidelidade.,SMLS3T,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
BRASIL ON,BBAS3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Battistella Admin.,BTTL3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-20,wait,2020-10-20
IOCHP-MAXION ON,MYPK3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Visa Inc BDR,VISA34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
IOCHP-MAXION ON,MYPK3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Karsten,CTKA3,1D,Low,Inverted Hammer,Current,Bullish reversal,2020-10-20,wait,2020-10-20
General Electric.,GEOO34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Karsten,CTKA3,1D,Low,Shooting Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Brinquedos Estrel.,ESTR4,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Karsten Pref,CTKA4,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
RODOBENSIMOB ON,RDNI3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
SAO CARLOS ON,SCAR3,1D,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
SAO CARLOS ON,SCAR3,1D,Low,Hanging Man,Current,Bearish reversal,2020-10-20,wait,2020-10-20
RODOBENSIMOB ON,RDNI3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Brinquedos Estrel.,ESTR4,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Battistella Admin.,BTTL3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Amazon.com Inc BD.,AMZO34,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Cosan Logistica S.,RLOG3,1D,High,Three Black Crows,Current,Bearish reversal,2020-10-20,wait,2020-10-20
AREZZO CO ON,ARZZ3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Wells Fargo Co BD.,WFCO34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
AREZZO CO ON,ARZZ3,1D,High,Three Outside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Aliansce Sonae,ALSO3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
ITAUUNIBANCO ON,ITUB3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
ITAUUNIBANCOPN EB.,ITUB4,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Minerva,BEEF11,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
SANTANDER BRON ,SANB3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Brinquedos Estrel.,ESTR4,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Santos Brasil Par.,STBP3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Banco Inter Unit,BIDI11,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
JBS ON,JBSS3,1D,Low,Harami Cross,Current,Bullish reversal,2020-10-20,wait,2020-10-20
JBS ON,JBSS3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
BANRISUL ON N1,BRSR3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
PORTO SEGURO ON,PSSA3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
BANRISUL PNB,BRSR6,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Bovespa,BVSP,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Walt Disney Co BD.,DISB34,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Hewlett Packard C.,HPQB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Alupar Invest Pre.,ALUP4,1D,Low,Hanging Man,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Chevron Corp BDR,CHVX34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Alupar Invest Pre.,ALUP4,1D,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
CEB,CEBR3,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Ogx Petroleo e Ga.,DMMO3T,1D,High,Three White Soldiers,Current,Bullish continuation,2020-10-20,wait,2020-10-20
CEEE-D ON,CEED3,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Telebras,TELB3,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-10-20,wait,2020-10-20
PETROBRAS ON,PETR3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
PETROBRAS PN,PETR4,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Enauta ON,ENAT3,1D,High,Three Inside Up,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Microsoft Corp BD.,MSFT34,1D,Low,Harami Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Oracle Corp BDR,ORCL34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Locaweb On,LWSA3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Locaweb On,LWSA3,1D,High,Evening Doji Star,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Biomm On,BIOM3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Bristol Myers Squ.,BMYB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Bristol Myers Squ.,BMYB34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Johnson Johnson B.,JNJB34,1D,High,Three Outside Down,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Alupar Invest Pre.,ALUP4,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
Celpe Pref,CEPE5,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-10-20,wait,2020-10-20
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-10-20,wait,2020-10-20
Schlumberger AG,SLBG34,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-10-20,wait,2020-10-20
CESP PNA,CESP5,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-10-20,wait,2020-10-20
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-10-20,wait,2020-10-20
