Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
BRADESPAR PN,BRAP4,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Home Depot Inc BD.,HOME34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
ArcelorMittal BDR.,ARMT34,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Banco Inter ON,BIDI3,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-01-27,wait,2021-01-27
MULTIPLAN ON,MULT3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Karsten,CTKA3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
MARFRIG ON,MRFG3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
JHSF PART ON,JHSF3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
GENERALSHOPP ON,GSHP3,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-01-27,wait,2021-01-27
EZTEC ON,EZTC3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
EZTEC ON,EZTC3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
3M Co BDR,MMMC34,1W,High,Three Outside Up,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Bank of America C.,BOAC34,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Citigroup Inc BDR.,CTGP34,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
General Electric.,GEOO34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Brasileira De Dis.,PCAR3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Movida Participac.,MOVI3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
LOCALIZA ON,RENT3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Via Varejo,VVAR3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-01-27,wait,2021-01-27
MINERVA ON,BEEF3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Camil Alimentos,CAML3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Colgate Palmolive.,COLG34,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Walmart BDR,WALM34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Saraiva,SLED3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
CVC BRASIL ON NM,CVCB3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
BR PROPERT ON,BRPR3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-01-27,wait,2021-01-27
BANRISUL PNA,BRSR5,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-27,wait,2021-01-27
IOCHP-MAXION ON,MYPK3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
COTEMINAS PN,CTNM4,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Eucatex,EUCA3,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
LOCAMERICA ON NM,LCAM3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
LE LIS BLANC ON,LLIS3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
LE LIS BLANC ON,LLIS3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
GRAZZIOTIN ON,CGRA3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
American Express.,AXPB34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
American Express.,AXPB34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
IGUATEMI ON,IGTA3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-01-27,wait,2021-01-27
COTEMINAS PN,CTNM4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Banco Inter Unit,BIDI11,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-01-27,wait,2021-01-27
COTEMINAS PN,CTNM4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
MULTIPLAN ON,MULT3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
PETROBRAS PN,PETR4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Anima ON,ANIM3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
SANTANDER BRPN ,SANB4,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-27,wait,2021-01-27
LOJAS MARISA ON,AMAR3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Banco Inter PN,BIDI4,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-01-27,wait,2021-01-27
Banco Inter PN,BIDI4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
PETROBRAS PN,PETR4,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
BRADESPAR ON,BRAP3,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-27,wait,2021-01-27
AES TIETE E ON N2.,TIET3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
NEOENERGIA,NEOE3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
EMBRAER ON,EMBR3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
ECORODOVIAS ON,ECOR3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
ODONTOPREV ON,ODPV3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-01-27,wait,2021-01-27
TRAN PAULIST PN,TRPL4,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
RAIADROGASIL ON,RADL3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Johnson Johnson B.,JNJB34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Parana Sanepar Un.,SAPR11,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Bristol Myers Squ.,BMYB34,1W,High,Three Inside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Parana Sanepar Un.,SAPR11,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
TAEE UNIT,TAEE11,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Locaweb On,LWSA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
Cosan Logistica S.,RLOG3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Parana Sanepar Un.,SAPR11,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
FedEx Corp BDR,FDXB34,1W,High,Falling Three Methods,Current,Bearish continuation,2021-01-27,wait,2021-01-27
Taurus Armas PN,TASA4,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-01-27,wait,2021-01-27
Electro Aco Alton.,EALT4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Oracle Corp BDR,ORCL34,1W,High,Three Inside Up,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Microsoft Corp BD.,MSFT34,1W,High,Three Outside Up,Current,Bullish reversal,2021-01-27,wait,2021-01-27
EMBRAER ON,EMBR3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-27,wait,2021-01-27
ENGIE BRASILON NM.,EGIE3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
VALID ON,VLID3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
RENOVA UNT,RNEW11,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
USIMINAS PNA,USIM5,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-27,wait,2021-01-27
TELEF BRASIL PN,VIVT4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
CEMIG ON,CMIG3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
TELEF BRASIL ON,VIVT3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-27,wait,2021-01-27
CEEE-D ON,CEED3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Verizon Communica.,VERZ34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
USIMINAS ON,USIM3,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-27,wait,2021-01-27
POSITIVO INF ON,POSI3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Baumer,BALM3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
TAEE Pref,TAEE4,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
CEEE-D ON,CEED3,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
Microsoft Corp BD.,MSFT34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
TAEE,TAEE3,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-27,wait,2021-01-27
TRIUNFO PART ON,TPIS3,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-27,wait,2021-01-27
ITAUUNIBANCO ON,ITUB3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
COELCE PNA,COCE5,1D,Low,Bullish Hammer,Current,Bullish reversal,2021-01-27,wait,2021-01-27
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-27,wait,2021-01-27
De Santa Catar,CLSC3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-27,wait,2021-01-27
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-27,wait,2021-01-27
DIRECIONAL ON,DIRR3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
COTEMINAS PN,CTNM4,1D,Medium,Downside Gap Three Methods,Current,Bearish continuation,2021-01-27,wait,2021-01-27
Whirlpool Pref,WHRL4,1D,Low,Bullish Hammer,Current,Bullish reversal,2021-01-27,wait,2021-01-27
SANTANDER BRPN ,SANB4,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-27,wait,2021-01-27
