Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
CEDRO PN,CEDO4,1M,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Azul SA Pref,AZUL4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Merck Co Inc BDR,MRCK34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Cogna Educacao,COGN3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Alupar Invest Uni.,ALUP11,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BRF SA ON,BRFS3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BRADESCO PN EJ N1.,BBDC4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BRADESCO PN EJ N1.,BBDC4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
ITAUSA ON,ITSA3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BR MALLS PAR ON,BRML3,1M,High,Evening Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BR MALLS PAR ON,BRML3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BR MALLS PAR ON,BRML3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
ITAUSA ON,ITSA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
MULTIPLAN ON,MULT3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
SANTANDER BR UNT,SANB11,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
SANTANDER BR UNT,SANB11,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Eucatex,EUCA3,1M,High,Three Outside Down,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BANRISUL PNB,BRSR6,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Suzano Papel Celu.,SUZB3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Suzano Papel Celu.,SUZB3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BRF SA ON,BRFS3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Pfizer Inc BDR,PFIZ34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
BRF SA ON,BRFS3,1M,High,Evening Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Kimberly Clark Co.,KMBB34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Kimberly Clark Co.,KMBB34,1M,Medium,Homing Pigeon,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Procter Gamble Co.,PGCO34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Procter Gamble Co.,PGCO34,1M,High,Three Black Crows,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Vivara,VIVA3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Vivara,VIVA3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Colgate Palmolive.,COLG34,1M,High,Three Black Crows,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Walmart BDR,WALM34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
GAFISA ON,GFSA3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-14,wait,2021-01-14
PETROBRAS ON,PETR3,1M,Low,Shooting Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Petrobras Distrib.,BRDT3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Starbucks Corp BD.,SBUB34,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Pfizer Inc BDR,PFIZ34,1M,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Alupar Invest Uni.,ALUP11,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
IGUATEMI ON,IGTA3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
GOL PN N2,GOLL4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Azul SA Pref,AZUL4,1M,High,Evening Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
SANEPAR ON N2,SAPR3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-01-14,wait,2021-01-14
Whirlpool Pref,WHRL4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Rio Paranapanema.,GEPA3,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
ENERGIAS BR ON,ENBR3,1M,Low,Hanging Man,Current,Bearish reversal,2021-01-14,wait,2021-01-14
TRAN PAULIST PN,TRPL4,1M,Low,Hanging Man,Current,Bearish reversal,2021-01-14,wait,2021-01-14
SANEPAR ON N2,SAPR3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
GOL PN N2,GOLL4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
WEG ON,WEGE3,1M,High,Three Inside Up,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Parana Sanepar Un.,SAPR11,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-14,wait,2021-01-14
ECORODOVIAS ON,ECOR3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
USIMINAS ON,USIM3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
EQUATORIAL ON,EQTL3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
B2W DIGITAL ON,BTOW3,1M,Medium,Dragonfly Doji,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Rio Paranapanema.,GEPA4,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Renova Energia Pr.,RNEW4,1M,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Azul SA Pref,AZUL4,1M,High,Upside Gap Two Crows,Current,Bearish reversal,2021-01-14,wait,2021-01-14
COPEL Pref B,CPLE6,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
CPFL ENERGIAON NM.,CPFE3,1M,Low,Harami Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
TAEE UNIT,TAEE11,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
VALID ON,VLID3,1M,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Merck Co Inc BDR,MRCK34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Citigroup Inc BDR.,CTGP34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
MRV ON,MRVE3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Electro Aco Alton.,EALT4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
HYPERMARCAS ON,HYPE3,1W,Low,Harami Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
JPMorgan Chase Co.,JPMC34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
QUALICORP ON,QUAL3,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-14,wait,2021-01-14
MasterCard Inc BD.,MSCD34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Centro de Imagem.,AALR3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
ODONTOPREV ON,ODPV3,1W,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
RAIADROGASIL ON,RADL3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Honeywell DRC,HONB34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
ETERNIT ON,ETER3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Honeywell DRC,HONB34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Colgate Palmolive.,COLG34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Kimberly Clark Co.,KMBB34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Visa Inc BDR,VISA34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Camil Alimentos,CAML3,1W,High,Three Inside Up,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Coca-Cola BDR,COCA34,1W,High,Falling Three Methods,Current,Bearish continuation,2021-01-14,wait,2021-01-14
Coca-Cola BDR,COCA34,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-14,wait,2021-01-14
PepsiCo Inc BDR,PEPB34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Walmart BDR,WALM34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
CYRELA REALT ON,CYRE3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
YDUQS Participaco.,YDUQ3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
GAFISA ON,GFSA3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Walt Disney Co BD.,DISB34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
ENERGIAS BR ON,ENBR3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Moura Dubeux On,MDNE3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
ArcelorMittal BDR.,ARMT34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
ArcelorMittal BDR.,ARMT34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Atacadao,CRFB3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
TAEE,TAEE3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Procter Gamble Co.,PGCO34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Starbucks Corp BD.,SBUB34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Biomm On,BIOM3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
3M Co BDR,MMMC34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
ConocoPhillips DR.,COPH34,1W,Low,Shooting Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Bristol Myers Squ.,BMYB34,1W,Low,Shooting Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
PDG REALT ON,PDGR3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
CESP PNA,CESP5,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
CESP ON,CESP3,1W,High,Three Inside Up,Current,Bullish reversal,2021-01-14,wait,2021-01-14
SAO CARLOS ON,SCAR3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
TELEF BRASIL PN,VIVT4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
ITAUUNIBANCO ON,ITUB3,1W,Low,Harami Cross Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
C A Modas SA,CEAB3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
ITAUUNIBANCO ON,ITUB3,1W,Low,Harami Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BANCO PAN SA PN,BPAN4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
ITAUSA PN,ITSA4,1W,Low,Harami Cross Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Karsten Pref,CTKA4,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Comcast Corp BDR,CMCS34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
SANEPAR ON N2,SAPR3,1W,High,Three Black Crows,Current,Bearish reversal,2021-01-14,wait,2021-01-14
COELCE PNA,COCE5,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Ford Motor Co BDR.,FDMO34,1W,High,Three Outside Up,Current,Bullish reversal,2021-01-14,wait,2021-01-14
McDonalds Corp BD.,MCDC34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
IGUATEMI ON,IGTA3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Nike Inc BDR,NIKE34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
De Santa Catar,CLSC3,1W,Low,Hanging Man,Current,Bearish reversal,2021-01-14,wait,2021-01-14
CCR SA ON,CCRO3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Netflix Inc DRC,NFLX34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Alupar Invest,ALUP3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Ferbasa,FESA3,1W,Low,Harami Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
ITAUUNIBANCOPN EB.,ITUB4,1W,Low,Harami Cross Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
B2W DIGITAL ON,BTOW3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Anima ON,ANIM3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Abbott Laboratori.,ABTT34,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
LOPES BRASIL ON,LPSB3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
HELBOR ON,HBOR3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Movida Participac.,MOVI3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Oracle Corp BDR,ORCL34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Oracle Corp BDR,ORCL34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Microsoft Corp BD.,MSFT34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
LOJAS MARISA ON,AMAR3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Movida Participac.,MOVI3,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Electro Aco Alton.,EALT3,1W,High,Three Outside Up,Current,Bullish reversal,2021-01-14,wait,2021-01-14
CEMIG PN Pref,CMIG4,1W,Low,Harami Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BANRISUL ON N1,BRSR3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
LINX ON NM,LINX3,1W,Low,Shooting Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Colgate Palmolive.,COLG34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Wells Fargo Co BD.,WFCO34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Morgan Stanley Ba.,MSBR34,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-14,wait,2021-01-14
SAO MARTINHO ON,SMTO3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
BR BROKERS ON,BBRK3,1D,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
CCX CARVAO ON,CCXC3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
KLABIN S/A UNT N2.,KLBN11,1D,High,Three Outside Down,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Renova Energia,RNEW3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
TAEE,TAEE3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-14,wait,2021-01-14
MMX MINER ON,MMXM3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
IRB Brasil Resseg.,IRBR3,1D,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Camil Alimentos,CAML3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
GERDAU MET ON,GOAU3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
MINERVA ON,BEEF3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
CIELO ON,CIEL3,1D,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BANRISUL PNA,BRSR5,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
BR BROKERS ON,BBRK3,1D,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
CIELO ON,CIEL3,1D,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
CESP ON,CESP3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
JBS ON,JBSS3,1D,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
JBS ON,JBSS3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
GERDAU MET ON,GOAU3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Alupar Invest Uni.,ALUP11,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Petrobras Distrib.,BRDT3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Johnson Johnson B.,JNJB34,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
POSITIVO INF ON,POSI3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
ALPARGATAS ON,ALPA3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Johnson Johnson B.,JNJB34,1D,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Electro Aco Alton.,EALT4,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
HELBOR ON,HBOR3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
HELBOR ON,HBOR3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Electro Aco Alton.,EALT4,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Qualcomm Inc BDR,QCOM34,1D,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-14,wait,2021-01-14
International Bus.,IBMB34,1D,Medium,Homing Pigeon,Current,Bullish reversal,2021-01-14,wait,2021-01-14
LINX ON NM,LINX3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
POSITIVO INF ON,POSI3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
ENEVA ON NM,ENEV3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Ouro Fino Saude A.,OFSA3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-14,wait,2021-01-14
DIRECIONAL ON,DIRR3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
GRAZZIOTIN ON,CGRA3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
GRAZZIOTIN ON,CGRA3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
WEG ON,WEGE3,1D,High,Evening Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Companhia de Sane.,SAPR4,1D,High,Three Outside Up,Current,Bullish reversal,2021-01-14,wait,2021-01-14
CEEE-D ON,CEED3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
WEG ON,WEGE3,1D,High,Evening Doji Star,Current,Bearish reversal,2021-01-14,wait,2021-01-14
USIMINAS ON,USIM3,1D,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Alupar Invest Pre.,ALUP4,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Alupar Invest Pre.,ALUP4,1D,Low,Hanging Man,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Alupar Invest Pre.,ALUP4,1D,Medium,Dragonfly Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Home Depot Inc BD.,HOME34,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-14,wait,2021-01-14
USIMINAS PNA,USIM5,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Merck Co Inc BDR,MRCK34,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-14,wait,2021-01-14
ALPARGATAS PN,ALPA4,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Starbucks Corp BD.,SBUB34,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-14,wait,2021-01-14
Taurus Armas PN,TASA4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
SARAIVA LIVR PN,SLED4,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Enauta ON,ENAT3,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Hoteis Othon,HOOT4,1D,Low,Inverted Hammer,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Hoteis Othon,HOOT4,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-14,wait,2021-01-14
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2021-01-14,wait,2021-01-14
Taurus Armas ON,TASA3,1D,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
TRAN PAULIST PN,TRPL4,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-14,wait,2021-01-14
