Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
LOPES BRASIL ON,LPSB3,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-17,wait,2021-02-17
MULTIPLAN ON,MULT3,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-17,wait,2021-02-17
BANRISUL PNA,BRSR5,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
BANCO PAN SA PN,BPAN4,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
ITAUUNIBANCO ON,ITUB3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Aliansce Sonae,ALSO3,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-17,wait,2021-02-17
American Express.,AXPB34,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Parana Sanepar Un.,SAPR11,1W,High,Falling Three Methods,Current,Bearish continuation,2021-02-17,wait,2021-02-17
Eucatex,EUCA3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Eucatex,EUCA3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Eucatex,EUCA3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Suzano Papel Celu.,SUZB3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Alupar Invest,ALUP3,1W,High,Falling Three Methods,Current,Bearish continuation,2021-02-17,wait,2021-02-17
KLABIN S/A PN,KLBN4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Atom Participacoe.,ATOM3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Atom Participacoe.,ATOM3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Alupar Invest Uni.,ALUP11,1W,High,Falling Three Methods,Current,Bearish continuation,2021-02-17,wait,2021-02-17
NATURA ON,NTCO3,1W,Low,Harami Cross Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
CPFL ENERGIAON NM.,CPFE3,1W,High,Evening Doji Star,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Camil Alimentos,CAML3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Nike Inc BDR,NIKE34,1W,Low,Bullish Hammer,Current,Bullish reversal,2021-02-17,wait,2021-02-17
COSAN ON,CSAN3,1W,Low,Harami Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
EQUATORIAL ON,EQTL3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Moura Dubeux On,MDNE3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
RENOVA UNT,RNEW11,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Renova Energia,RNEW3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Fras Le SA,FRAS3,1W,Low,Harami Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Ouro Fino Saude A.,OFSA3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-17,wait,2021-02-17
GOL PN N2,GOLL4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Electro Aco Alton.,EALT4,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Electro Aco Alton.,EALT4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Electro Aco Alton.,EALT3,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-17,wait,2021-02-17
ENGIE BRASILON NM.,EGIE3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Nike Inc BDR,NIKE34,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2021-02-17,wait,2021-02-17
METAL LEVE ON,LEVE3,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2021-02-17,wait,2021-02-17
M.DIASBRANCO ON,MDIA3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
METAL LEVE ON,LEVE3,1W,Low,Bullish Hammer,Current,Bullish reversal,2021-02-17,wait,2021-02-17
GRAZZIOTIN PN,CGRA4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
COTEMINAS PN,CTNM4,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-17,wait,2021-02-17
COTEMINAS,CTNM3,1W,High,Falling Three Methods,Current,Bearish continuation,2021-02-17,wait,2021-02-17
AREZZO CO ON,ARZZ3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
AREZZO CO ON,ARZZ3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
CIA HERING ON,HGTX3,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-17,wait,2021-02-17
LOJAS RENNER ON,LREN3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Starbucks Corp BD.,SBUB34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Dommo Energia Rig.,DMMO11,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
CPFL ENERGIAON NM.,CPFE3,1W,High,Evening Star,Current,Bearish reversal,2021-02-17,wait,2021-02-17
PepsiCo Inc BDR,PEPB34,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-17,wait,2021-02-17
PepsiCo Inc BDR,PEPB34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Schlumberger AG,SLBG34,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Goldman Sachs Gro.,GSGI34,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Baumer Pref,BALM4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Intel Corp BDR,ITLC34,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
OI PN,OIBR4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Xerox Corp BDR,XRXB34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Instituto Hermes.,PARD3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Merck Co Inc BDR,MRCK34,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2021-02-17,wait,2021-02-17
TELEF BRASIL PN,VIVT4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Biomm On,BIOM3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-17,wait,2021-02-17
ODONTOPREV ON,ODPV3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-17,wait,2021-02-17
QUALICORP ON,QUAL3,1W,High,Three Outside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Smiles Fidelidade.,SMLS3,1D,High,Evening Doji Star,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Via Varejo,VVAR3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Freeport Mcmoran.,FCXO34,1D,High,Three Outside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Oracle Corp BDR,ORCL34,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-17,wait,2021-02-17
PARANAPANEMA ON,PMAM3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Saraiva,SLED3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Petrobras Distrib.,BRDT3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Oracle Corp BDR,ORCL34,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Ferbasa,FESA3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Ferbasa,FESA3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
CIA HERING ON,HGTX3,1D,Low,Bullish Hammer,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Oracle Corp BDR,ORCL34,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2021-02-17,wait,2021-02-17
AREZZO CO ON,ARZZ3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Oracle Corp BDR,ORCL34,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Eucatex,EUCA3,1D,High,Three Outside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
PDG REALT ON,PDGR3,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Intel Corp BDR,ITLC34,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Intel Corp BDR,ITLC34,1D,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
KLABIN S/A ON N2,KLBN3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Merck Co Inc BDR,MRCK34,1D,Low,Separating Lines Bullish,Current,Bullish continuation,2021-02-17,wait,2021-02-17
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Dimed Pref,PNVL4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
BANRISUL PNB,BRSR6,1D,High,Three Black Crows,Current,Bearish reversal,2021-02-17,wait,2021-02-17
GENERALSHOPP ON,GSHP3,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
GENERALSHOPP ON,GSHP3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Johnson Johnson B.,JNJB34,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-17,wait,2021-02-17
3M Co BDR,MMMC34,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Goldman Sachs Gro.,GSGI34,1D,Low,Hanging Man,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Visa Inc BDR,VISA34,1D,High,Evening Doji Star,Current,Bearish reversal,2021-02-17,wait,2021-02-17
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Visa Inc BDR,VISA34,1D,High,Evening Star,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Brb Banco,BSLI3,1D,Medium,Three Stars in the South,Current,Bullish reversal,2021-02-17,wait,2021-02-17
BANCO PAN SA PN,BPAN4,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Abbott Laboratori.,ABTT34,1D,Low,Harami Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
ITAUSA ON,ITSA3,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2021-02-17,wait,2021-02-17
IRB Brasil Resseg.,IRBR3,1D,High,Three Outside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Camil Alimentos,CAML3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Walmart BDR,WALM34,1D,High,Three Inside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
BBSEGURIDADE ON N.,BBSE3,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2021-02-17,wait,2021-02-17
LOJAS AMERIC ON,LAME3,1D,High,Falling Three Methods,Current,Bearish continuation,2021-02-17,wait,2021-02-17
LOJAS AMERIC PN,LAME4,1D,Low,Harami Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Qualcomm Inc BDR,QCOM34,1D,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Apple Inc BDR,AAPL34,1D,Low,Bullish Hammer,Current,Bullish reversal,2021-02-17,wait,2021-02-17
GRENDENE ON,GRND3,1D,Low,Harami Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Baumer,BALM3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
BANRISUL ON N1,BRSR3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
CEB,CEBR3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
FedEx Corp BDR,FDXB34,1D,High,Three Inside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Schlumberger AG,SLBG34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Dommo Energia For.,DMMO3T,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
POSITIVO INF ON,POSI3,1D,High,Three Outside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Lockheed Martin C.,LMTB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
CCX CARVAO ON,CCXC3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
United Parcel Ser.,UPSS34,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2021-02-17,wait,2021-02-17
LINX ON NM,LINX3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Dommo Energia Rig.,DMMO11,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
ArcelorMittal BDR.,ARMT34,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Dommo Energia Rig.,DMMO11,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
VALE ON,VALE3,1D,Low,Hanging Man,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Home Depot Inc BD.,HOME34,1D,Low,Hanging Man,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Moura Dubeux On,MDNE3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Cosan Logistica S.,RLOG3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-17,wait,2021-02-17
SID NACIONAL ON,CSNA3,1D,High,Morning Doji Star,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Banco BTG,BPAC11,1D,Low,Thrusting Bearish,Current,Bearish continuation,2021-02-17,wait,2021-02-17
OSX BRASIL ON,OSXB3,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
EQUATORIAL ON,EQTL3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
OSX BRASIL ON,OSXB3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Electro Aco Alton.,EALT3,1D,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Braskem Pref B,BRKM6,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
ECORODOVIAS ON,ECOR3,1D,High,Falling Three Methods,Current,Bearish continuation,2021-02-17,wait,2021-02-17
Refinaria de Petr.,RPMG3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-17,wait,2021-02-17
RODOBENSIMOB ON,RDNI3,1D,High,Three Black Crows,Current,Bearish reversal,2021-02-17,wait,2021-02-17
Locaweb On,LWSA3,5H,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Camil Alimentos,CAML3,5H,Low,Harami Cross,Current,Bullish reversal,2021-02-17,wait,2021-02-17
Locaweb On,LWSA3,5H,High,Three Inside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
MINERVA ON,BEEF3,5H,High,Three Outside Up,Current,Bullish reversal,2021-02-17,wait,2021-02-17
