Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
GRAZZIOTIN PN,CGRA4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
GRAZZIOTIN PN,CGRA4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
LE LIS BLANC ON,LLIS3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
LOCAMERICA ON NM,LCAM3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
LOCAMERICA ON NM,LCAM3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Locaweb On,LWSA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Karsten Pref,CTKA4,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-01-06,wait,2021-01-06
Karsten Pref,CTKA4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Karsten Pref,CTKA4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Amazon.com Inc BD.,AMZO34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-01-06,wait,2021-01-06
McDonalds Corp BD.,MCDC34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Azul SA Pref,AZUL4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Azul SA Pref,AZUL4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Azul SA Pref,AZUL4,1M,High,Evening Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CIA HERING ON,HGTX3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
TECNISA ON,TCSA3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
Santos Brasil Par.,STBP3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Eucatex,EUCA3,1M,High,Three Outside Down,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ITAUUNIBANCO ON,ITUB3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ITAUSA ON,ITSA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
IGUATEMI ON,IGTA3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BRADESCO PN EJ N1.,BBDC4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ITAUUNIBANCOPN EB.,ITUB4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BR MALLS PAR ON,BRML3,1M,High,Evening Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BR MALLS PAR ON,BRML3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BR MALLS PAR ON,BRML3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BR Insurance Corr.,APER3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BBSEGURIDADE ON N.,BBSE3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BANCO PAN SA PN,BPAN4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
MULTIPLAN ON,MULT3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
SANTANDER BRPN ,SANB4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
PORTO SEGURO ON,PSSA3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
KLABIN S/A UNT N2.,KLBN11,1M,Low,Hanging Man,Current,Bearish reversal,2021-01-06,wait,2021-01-06
GAFISA ON,GFSA3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
KLABIN S/A PN,KLBN4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
KLABIN S/A ON N2,KLBN3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Visa Inc BDR,VISA34,1M,Medium,Two Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BRF SA ON,BRFS3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BRF SA ON,BRFS3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BRF SA ON,BRFS3,1M,High,Evening Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BRASKEM ON,BRKM3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Kimberly Clark Co.,KMBB34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
JBS ON,JBSS3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
JBS ON,JBSS3,1M,High,Evening Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Vivara,VIVA3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Vivara,VIVA3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-06,wait,2021-01-06
M.DIASBRANCO ON,MDIA3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
CYRELA REALT ON,CYRE3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Santos Brasil Par.,STBP3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
COTEMINAS,CTNM3,1M,Low,Harami Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Energ De Brasilia.,CEBR6,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
GOL PN N2,GOLL4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
SANEPAR ON N2,SAPR3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-01-06,wait,2021-01-06
SANEPAR ON N2,SAPR3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
LUPATECH ON,LUPA3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Fras Le SA,FRAS3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
WEG ON,WEGE3,1M,High,Three Inside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Parana Sanepar Un.,SAPR11,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
NEOENERGIA,NEOE3,1M,Low,Harami Cross,Current,Bullish reversal,2021-01-06,wait,2021-01-06
EMBRAER ON,EMBR3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
EMBRAER ON,EMBR3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Whirlpool SA,WHRL3,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-01-06,wait,2021-01-06
GOL PN N2,GOLL4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
TAEE UNIT,TAEE11,1M,High,Evening Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
TAEE UNIT,TAEE11,1M,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CTEEP,TRPL3,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CEMIG ON,CMIG3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Rio Paranapanema.,GEPA4,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-06,wait,2021-01-06
CEMIG ON,CMIG3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CEMIG PN Pref,CMIG4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CEMIG PN Pref,CMIG4,1M,Low,Hanging Man,Current,Bearish reversal,2021-01-06,wait,2021-01-06
AMBEV S/A ON,ABEV3,1M,Low,Hanging Man,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CIELO ON,CIEL3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
Renova Energia Pr.,RNEW4,1M,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
LOJAS AMERIC PN,LAME4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Starbucks Corp BD.,SBUB34,1W,Low,Hanging Man,Current,Bearish reversal,2021-01-06,wait,2021-01-06
MAGAZ LUIZA ON,MGLU3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
LOCALIZA ON,RENT3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
LOCALIZA ON,RENT3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Smiles Fidelidade.,SMLS3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Celulose Irani,RANI3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Smiles Fidelidade.,SMLS3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-06,wait,2021-01-06
ITAUSA PN,ITSA4,1W,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ALPARGATAS ON,ALPA3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ALPARGATAS ON,ALPA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ALPARGATAS PN,ALPA4,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Mitre Realty On,MTRE3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ITAUSA PN,ITSA4,1W,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
AES TIETE E UNT N.,TIET11,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ULTRAPAR ON NM,UGPA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ITAUSA PN,ITSA4,1W,High,Evening Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ITAUSA PN,ITSA4,1W,High,Upside Gap Two Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ECORODOVIAS ON,ECOR3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Coca-Cola BDR,COCA34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Atom Participacoe.,ATOM3,1W,High,Three Inside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
JPMorgan Chase Co.,JPMC34,1W,Low,Separating Lines Bullish,Current,Bullish continuation,2021-01-06,wait,2021-01-06
Eucatex,EUCA3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Notre Dame,GNDI3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
KLABIN S/A UNT N2.,KLBN11,1W,Low,Hanging Man,Current,Bearish reversal,2021-01-06,wait,2021-01-06
KLABIN S/A PN,KLBN4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Banco BTG,BPAC11,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
KLABIN S/A ON N2,KLBN3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
KLABIN S/A ON N2,KLBN3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CIELO ON,CIEL3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-06,wait,2021-01-06
MasterCard Inc BD.,MSCD34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
PepsiCo Inc BDR,PEPB34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
EQUATORIAL ON,EQTL3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BRASKEM ON,BRKM3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
RANDON PART ON,RAPT3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
NATURA ON,NTCO3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
B3 SA Brasil Bols.,B3SA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Vivara,VIVA3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Vivara,VIVA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
SAO CARLOS ON,SCAR3,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-01-06,wait,2021-01-06
COPEL Pref B,CPLE6,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-06,wait,2021-01-06
AES TIETE E ON N2.,TIET3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Ford Motor Co BDR.,FDMO34,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Comcast Corp BDR,CMCS34,1W,High,Three Outside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
METAL LEVE ON,LEVE3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
TELEF BRASIL PN,VIVT4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Netflix Inc DRC,NFLX34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Parana Sanepar Un.,SAPR11,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Cisco Systems Inc.,CSCO34,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Companhia de Sane.,SAPR4,1W,High,Three Outside Down,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Fras Le SA,FRAS3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Apple Inc BDR,AAPL34,1W,High,Evening Doji Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ETERNIT ON,ETER3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Comcast Corp BDR,CMCS34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Apple Inc BDR,AAPL34,1W,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
DIRECIONAL ON,DIRR3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2021-01-06,wait,2021-01-06
COELCE ON,COCE3,1W,Low,Shooting Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
QUALICORP ON,QUAL3,1W,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
GRAZZIOTIN PN,CGRA4,1W,Low,Harami Cross,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Karsten,CTKA3,1W,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
TOTVS ON,TOTS3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
COELCE PNA,COCE5,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
COTEMINAS,CTNM3,1W,Low,Bullish Hammer,Current,Bullish reversal,2021-01-06,wait,2021-01-06
LOCAMERICA ON NM,LCAM3,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
LOCAMERICA ON NM,LCAM3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Locaweb On,LWSA3,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Enauta ON,ENAT3,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CEEE-D ON,CEED3,1W,Low,Shooting Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Locaweb On,LWSA3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Dimed,PNVL3,1W,High,Falling Three Methods,Current,Bearish continuation,2021-01-06,wait,2021-01-06
KLABIN S/A ON N2,KLBN3,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
COELCE ON,COCE3,1D,Low,Shooting Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
De Santa Catar,CLSC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Battistella Admin.,BTTL3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-06,wait,2021-01-06
ELETROBRAS PNB,ELET6,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-06,wait,2021-01-06
ELETROBRAS ON,ELET3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-06,wait,2021-01-06
SAO CARLOS ON,SCAR3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
IRB Brasil Resseg.,IRBR3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Santos Brasil Par.,STBP3,1D,Medium,Two Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ITAUSA PN,ITSA4,1D,High,Morning Doji Star,Current,Bullish reversal,2021-01-06,wait,2021-01-06
ITAUSA PN,ITSA4,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
ITAUUNIBANCO ON,ITUB3,1D,High,Morning Doji Star,Current,Bullish reversal,2021-01-06,wait,2021-01-06
AMBEV S/A ON,ABEV3,1D,High,Three Outside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
ITAUSA ON,ITSA3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-06,wait,2021-01-06
ITAUUNIBANCOPN EB.,ITUB4,1D,High,Morning Doji Star,Current,Bullish reversal,2021-01-06,wait,2021-01-06
ITAUUNIBANCOPN EB.,ITUB4,1D,High,Morning Star,Current,Bullish reversal,2021-01-06,wait,2021-01-06
IRB Brasil Resseg.,IRBR3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-06,wait,2021-01-06
CEMIG ON,CMIG3,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
LOPES BRASIL ON,LPSB3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
BRADESCO PN EJ N1.,BBDC4,1D,High,Morning Doji Star,Current,Bullish reversal,2021-01-06,wait,2021-01-06
BRADESCO PN EJ N1.,BBDC4,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Telebras,TELB3,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2021-01-06,wait,2021-01-06
McDonalds Corp BD.,MCDC34,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
OI PN,OIBR4,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Kimberly Clark Co.,KMBB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CIELO ON,CIEL3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
GENERALSHOPP ON,GSHP3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Banco BMG ON,BMGB4,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Kimberly Clark Co.,KMBB34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ENGIE BRASILON NM.,EGIE3,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Pfizer Inc BDR,PFIZ34,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Schlumberger AG,SLBG34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
IOCHP-MAXION ON,MYPK3,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Brinquedos Estrel.,ESTR4,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Halliburton Co BD.,HALI34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
LOCALIZA ON,RENT3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Pfizer Inc BDR,PFIZ34,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-06,wait,2021-01-06
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-06,wait,2021-01-06
OSX BRASIL ON,OSXB3,1D,Low,Inverted Hammer,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Dommo Energia,DMMO3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
DIRECIONAL ON,DIRR3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Moura Dubeux On,MDNE3,1D,High,Three Outside Down,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Log Commercial Pr.,LOGG3,1D,Low,Harami Cross,Current,Bullish reversal,2021-01-06,wait,2021-01-06
PETROBRAS PN,PETR4,1D,Low,Shooting Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Petrobras Distrib.,BRDT3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Exxon Mobil Corp.,EXXO34,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CCX CARVAO ON,CCXC3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Brinquedos Estrel.,ESTR4,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-01-06,wait,2021-01-06
YDUQS Participaco.,YDUQ3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
LE LIS BLANC ON,LLIS3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Bristol Myers Squ.,BMYB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Vivara,VIVA3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Taurus Armas PN,TASA4,1D,High,Three Outside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
LOCAMERICA ON NM,LCAM3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Biosev ON,BSEV3,1D,High,Three Outside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
ArcelorMittal BDR.,ARMT34,1D,Low,Shooting Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
SAO MARTINHO ON,SMTO3,1D,High,Three Inside Up,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Fras Le SA,FRAS3,1D,High,Three Black Crows,Current,Bearish reversal,2021-01-06,wait,2021-01-06
Log Commercial Pr.,LOGG3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Atom Participacoe.,ATOM3,1D,Low,Shooting Star,Current,Bearish reversal,2021-01-06,wait,2021-01-06
ENERGIAS BR ON,ENBR3,1D,Low,Bullish Hammer,Current,Bullish reversal,2021-01-06,wait,2021-01-06
Walmart BDR,WALM34,5H,Low,Harami Cross Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
CCR SA ON,CCRO3,5H,Low,Inverted Hammer,Current,Bullish reversal,2021-01-06,wait,2021-01-06
VALID ON,VLID3,5H,Low,Inverted Hammer,Current,Bullish reversal,2021-01-06,wait,2021-01-06
EQUATORIAL ON,EQTL3,5H,Medium,Bullish doji Star,Current,Bullish reversal,2021-01-06,wait,2021-01-06
COSAN ON,CSAN3,5H,Medium,Advance Block Bearish,Current,Bearish reversal,2021-01-06,wait,2021-01-06
