Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
MMX MINER ON,MMXM3,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
VALE ON,VALE3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
VALE ON,VALE3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
CELESC PN,CLSC4,1M,Low,Harami Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
CELESC PN,CLSC4,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
USIMINAS ON,USIM3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
USIMINAS PNA,USIM5,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
MMX MINER ON,MMXM3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Karsten,CTKA3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Karsten Pref,CTKA4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Karsten Pref,CTKA4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Karsten Pref,CTKA4,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-03,wait,2021-02-03
Karsten,CTKA3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
BRASILAGRO ON,AGRO3,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Energ De Brasilia.,CEBR5,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
JHSF PART ON,JHSF3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Cisco Systems Inc.,CSCO34,1M,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
WEG ON,WEGE3,1M,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Walmart BDR,WALM34,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Dimed Pref,PNVL4,1M,High,Falling Three Methods,Current,Bearish continuation,2021-02-03,wait,2021-02-03
Atacadao,CRFB3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Atacadao,CRFB3,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Vivara,VIVA3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Dommo Energia,DMMO3,1M,Low,Three Line Strike,Current,Bullish continuation,2021-02-03,wait,2021-02-03
Biomm On,BIOM3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Walmart BDR,WALM34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
RAIADROGASIL ON,RADL3,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Vivara,VIVA3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-03,wait,2021-02-03
PETROBRAS PN,PETR4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
PETROBRAS PN,PETR4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
PETROBRAS ON,PETR3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
PETROBRAS ON,PETR3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Colgate Palmolive.,COLG34,1M,High,Three Black Crows,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Procter Gamble Co.,PGCO34,1M,High,Three Black Crows,Current,Bearish reversal,2021-02-03,wait,2021-02-03
RAIADROGASIL ON,RADL3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Morgan Stanley Ba.,MSBR34,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Brb Banco,BSLI3,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
HELBOR ON,HBOR3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
HELBOR ON,HBOR3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-03,wait,2021-02-03
Kimberly Clark Co.,KMBB34,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Kimberly Clark Co.,KMBB34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
EZTEC ON,EZTC3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
EZTEC ON,EZTC3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-03,wait,2021-02-03
Xerox Corp BDR,XRXB34,1M,Low,Hanging Man,Current,Bearish reversal,2021-02-03,wait,2021-02-03
TECNISA ON,TCSA3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-02-03,wait,2021-02-03
Smiles Fidelidade.,SMLS3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Locaweb On,LWSA3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
BRB Pref,BSLI4,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Cogna Educacao,COGN3,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Cogna Educacao,COGN3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Bristol Myers Squ.,BMYB34,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
VALE ON,VALE3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Energ De Brasilia.,CEBR5,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
MARCOPOLO ON,POMO3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
BBSEGURIDADE ON N.,BBSE3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
CPFL ENERGIAON NM.,CPFE3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Comgas,CGAS3,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Whirlpool SA,WHRL3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
AES TIETE E ON N2.,TIET3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
AES TIETE E ON N2.,TIET3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
AES TIETE E ON N2.,TIET3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
TRAN PAULIST PN,TRPL4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
SANTANDER BRPN ,SANB4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
BRASIL ON,BBAS3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
RANDON PART PN,RAPT4,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-03,wait,2021-02-03
Lockheed Martin C.,LMTB34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Mitre Realty On,MTRE3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-03,wait,2021-02-03
COPEL ON,CPLE3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
ENERGIAS BR ON,ENBR3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
EQUATORIAL ON,EQTL3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Renova Energia Pr.,RNEW4,1M,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
MULTIPLAN ON,MULT3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
ITAUUNIBANCOPN EB.,ITUB4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
ITAUUNIBANCO ON,ITUB3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
CEMIG PN Pref,CMIG4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
CEMIG PN Pref,CMIG4,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
AMBEV S/A ON,ABEV3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
AMBEV S/A ON,ABEV3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Bovespa,BVSP,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
GOL PN N2,GOLL4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-02-03,wait,2021-02-03
BRASILAGRO ON,AGRO3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Eucatex,EUCA3,1M,High,Three Outside Down,Current,Bearish reversal,2021-02-03,wait,2021-02-03
COPEL Pref B,CPLE6,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-03,wait,2021-02-03
SANEPAR ON N2,SAPR3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
CSU CARDSYST ON,CARD3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
CSU CARDSYST ON,CARD3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Parana Sanepar Un.,SAPR11,1M,High,Falling Three Methods,Current,Bearish continuation,2021-02-03,wait,2021-02-03
SARAIVA LIVR PN,SLED4,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Dimed Pref,PNVL4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Gradiente Electro.,IGBR3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Saraiva,SLED3,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-03,wait,2021-02-03
QUALICORP ON,QUAL3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
QUALICORP ON,QUAL3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Procter Gamble Co.,PGCO34,1W,High,Three Black Crows,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Energ De Brasilia.,CEBR6,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Starbucks Corp BD.,SBUB34,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Renova Energia Pr.,RNEW4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Atacadao,CRFB3,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
VALE ON,VALE3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
BRF SA ON,BRFS3,1W,High,Three Outside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
VALE ON,VALE3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
EMBRAER ON,EMBR3,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
MAGAZ LUIZA ON,MGLU3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Energ De Brasilia.,CEBR6,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
ITAUSA PN,ITSA4,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
CESP PNA,CESP5,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Notre Dame,GNDI3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Instituto Hermes.,PARD3,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Electro Aco Alton.,EALT4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
KLABIN S/A ON N2,KLBN3,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
ITAUSA PN,ITSA4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Petrobras Distrib.,BRDT3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Dommo Energia For.,DMMO3T,1W,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
CEMIG PN Pref,CMIG4,1W,High,Morning Doji Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Walmart BDR,WALM34,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-03,wait,2021-02-03
MARCOPOLO PN,POMO4,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Dommo Energia,DMMO3,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2021-02-03,wait,2021-02-03
CIELO ON,CIEL3,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
CESP PNA,CESP5,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Biomm On,BIOM3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Biomm On,BIOM3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Baumer Pref,BALM4,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Baumer,BALM3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Baumer,BALM3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Hoteis Othon,HOOT4,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Hoteis Othon,HOOT4,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Notre Dame,GNDI3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
VALID ON,VLID3,1W,High,Morning Doji Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
MAGAZ LUIZA ON,MGLU3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Renova Energia,RNEW3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
BRADESPAR ON,BRAP3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
PARANAPANEMA ON,PMAM3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-03,wait,2021-02-03
RANDON PART ON,RAPT3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Unipar Carbocloro.,UNIP5,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Mitre Realty On,MTRE3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
American Express.,AXPB34,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
COTEMINAS PN,CTNM4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
American Express.,AXPB34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
TRAN PAULIST PN,TRPL4,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
TELEF BRASIL PN,VIVT4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
TELEF BRASIL ON,VIVT3,1W,High,Three Outside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
GERDAU MET PN,GOAU4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
GERDAU MET ON,GOAU3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
GERDAU MET PN,GOAU4,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
COELCE PNA,COCE5,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
COELCE PNA,COCE5,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
BANRISUL ON N1,BRSR3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-03,wait,2021-02-03
EUCATEX PN,EUCA4,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2021-02-03,wait,2021-02-03
CEB,CEBR3,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-03,wait,2021-02-03
RODOBENSIMOB ON,RDNI3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Whirlpool SA,WHRL3,1W,High,Morning Doji Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
CSU CARDSYST ON,CARD3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
BANCO PAN SA PN,BPAN4,1W,High,Morning Doji Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
FedEx Corp BDR,FDXB34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
SANTANDER BRPN ,SANB4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
BRASKEM ON,BRKM3,1W,High,Morning Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Lockheed Martin C.,LMTB34,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
FedEx Corp BDR,FDXB34,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
MARCOPOLO ON,POMO3,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
EZTEC ON,EZTC3,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Mitre Realty On,MTRE3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
BRASKEM ON,BRKM3,1W,High,Morning Doji Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
FedEx Corp BDR,FDXB34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Morgan Stanley Ba.,MSBR34,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
MasterCard Inc BD.,MSCD34,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-03,wait,2021-02-03
BRADESPAR ON,BRAP3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Xerox Corp BDR,XRXB34,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
BANCO PAN SA PN,BPAN4,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Boeing Co BDR,BOEI34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Biosev ON,BSEV3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
IGUATEMI ON,IGTA3,1D,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Citigroup Inc BDR.,CTGP34,1D,High,Three Inside Up,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Biosev ON,BSEV3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Gradiente Electro.,IGBR3,1D,Low,Inverted Hammer,Current,Bullish reversal,2021-02-03,wait,2021-02-03
CCX CARVAO ON,CCXC3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Atom Participacoe.,ATOM3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Banco BMG ON,BMGB4,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
BANRISUL PNA,BRSR5,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Procter Gamble Co.,PGCO34,1D,Low,Bullish Hammer,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Suzano Papel Celu.,SUZB3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Honeywell DRC,HONB34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
JPMorgan Chase Co.,JPMC34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Afluente Transmis.,AFLT3,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
GENERALSHOPP ON,GSHP3,1D,Low,Shooting Star,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Banco BMG ON,BMGB4,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Qualcomm Inc BDR,QCOM34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Refinaria de Petr.,RPMG3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
CEEE-D ON,CEED3,1D,High,Falling Three Methods,Current,Bearish continuation,2021-02-03,wait,2021-02-03
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Fras Le SA,FRAS3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
TAEE UNIT,TAEE11,1D,Medium,Gravestone Doji,Current,Bearish reversal,2021-02-03,wait,2021-02-03
International Bus.,IBMB34,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2021-02-03,wait,2021-02-03
HP Inc BDR,HPQB34,1D,High,Morning Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
HP Inc BDR,HPQB34,1D,High,Morning Doji Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
HP Inc BDR,HPQB34,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
CTEEP,TRPL3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
TRAN PAULIST PN,TRPL4,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
ATT Inc BDR,ATTB34,1D,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Refinaria de Petr.,RPMG3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
IRB Brasil Resseg.,IRBR3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Amazon.com Inc BD.,AMZO34,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Nike Inc BDR,NIKE34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Schulz SA,SHUL4,1D,Low,Harami Cross Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Santos Brasil Par.,STBP3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-03,wait,2021-02-03
Schulz SA,SHUL4,1D,Low,Harami Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Alupar Invest Uni.,ALUP11,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
ENEVA ON NM,ENEV3,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Schulz SA,SHUL4,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Taurus Armas ON,TASA3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-03,wait,2021-02-03
PORTOBELLO ON,PTBL3,1D,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
TAEE,TAEE3,1D,Low,Shooting Star,Current,Bearish reversal,2021-02-03,wait,2021-02-03
TAEE Pref,TAEE4,1D,Low,Harami Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Xerox Corp BDR,XRXB34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-03,wait,2021-02-03
COSAN ON,CSAN3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Coca-Cola BDR,COCA34,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-03,wait,2021-02-03
B3 SA Brasil Bols.,B3SA3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-03,wait,2021-02-03
Petrobras Distrib.,BRDT3,1D,High,Three Outside Down,Current,Bearish reversal,2021-02-03,wait,2021-02-03
