Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
M.DIASBRANCO ON,MDIA3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
M.DIASBRANCO ON,MDIA3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Morgan Stanley Ba.,MSBR34,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
MasterCard Inc BD.,MSCD34,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Hoteis Othon,HOOT4,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Hoteis Othon,HOOT4,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Companhia de Sane.,SAPR4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
ITAUUNIBANCO ON,ITUB3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Ser Educa ON,SEER3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
BANRISUL PNB,BRSR6,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
LOCALIZA ON,RENT3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Smiles Fidelidade.,SMLS3T,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CEEE-D ON,CEED3,1M,High,Falling Three Methods,Current,Bearish continuation,2020-11-20,wait,2020-11-20
Banco Inter ON,BIDI3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Telebras,TELB3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
USIMINAS ON,USIM3,1M,Low,Harami Cross Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
CEDRO PN,CEDO4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
RUMO ON NM,RAIL3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
PORTOBELLO ON,PTBL3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Bovespa,BVSP,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
RAIADROGASIL ON,RADL3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
ELETROBRAS ON,ELET3,1M,Low,Inverted Hammer,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CEMIG PN,CMIG4,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Banco BTG,BPAC11,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Schulz SA,SHUL4,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Refinaria de Petr.,RPMG3,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Dommo Energia,DMMO11,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Whirlpool Pref,WHRL4,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
TRIUNFO PART ON,TPIS3,1M,High,Three Outside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Ogx Petroleo e Ga.,DMMO3T,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Ogx Petroleo e Ga.,DMMO3,1M,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Schulz SA,SHUL4,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Chevron Corp BDR,CHVX34,1M,High,Morning Doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Electro Aco Alton.,EALT3,1M,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Cosan Logistica S.,RLOG3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
SABESP ON,SBSP3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
SABESP ON,SBSP3,1M,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Cosan Logistica S.,RLOG3,1M,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CSU CARDSYST ON,CARD3,1W,Medium,Two Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Biomm On,BIOM3,1W,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Biomm On,BIOM3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
General Electric.,GEOO34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Honeywell DRC,HONB34,1W,Low,Harami Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Baumer Pref,BALM4,1W,Low,Hanging Man,Current,Bearish reversal,2020-11-20,wait,2020-11-20
De Santa Catar,CLSC3,1W,Low,Inverted Hammer,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Exxon Mobil Corp.,EXXO34,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Visa Inc BDR,VISA34,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Qualcomm Inc BDR,QCOM34,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
MMX Mineracao e M.,MMXM11,1W,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Brb Banco,BSLI3,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Exxon Mobil Corp.,EXXO34,1W,High,Three Outside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Locaweb On,LWSA3,1W,High,Three Outside Down,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Petrobras Distrib.,BRDT3,1W,High,Abandoned Baby Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Petrobras Distrib.,BRDT3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
FERBASA PN,FESA4,1W,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
BANRISUL PNA,BRSR5,1W,High,Three Outside Down,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Energ De Brasilia.,CEBR6,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Energ De Brasilia.,CEBR6,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
MMX Mineracao e M.,MMXM11,1W,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Petrobras Distrib.,BRDT3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Petrobras Distrib.,BRDT3,1W,High,Evening Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Braskem Pref B,BRKM6,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Aliansce Sonae,ALSO3,1W,Medium,Two Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
ULTRAPAR ON NM,UGPA3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Xerox Corp BDR,XRXB34,1W,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Eucatex,EUCA3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
FERBASA PN,FESA4,1W,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Alupar Invest Uni.,ALUP11,1W,High,Upside Gap Two Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Alupar Invest Pre.,ALUP4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
MARFRIG ON,MRFG3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-11-20,wait,2020-11-20
TRIUNFO PART ON,TPIS3,1W,Medium,Upside Gap Three Methods,Current,Bullish continuation,2020-11-20,wait,2020-11-20
DIRECIONAL ON,DIRR3,1W,High,Upside Gap Two Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
COPEL PNB,CPLE6,1W,Medium,Two Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
COPEL ON,CPLE3,1W,High,Dark Cloud Cover,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Amazon.com Inc BD.,AMZO34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Alupar Invest,ALUP3,1W,High,Three Outside Down,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Comgas,CGAS3,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CEDRO PN,CEDO4,1W,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
RUMO ON NM,RAIL3,1W,Medium,Two Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Cosan Logistica S.,RLOG3,1W,High,Falling Three Methods,Current,Bearish continuation,2020-11-20,wait,2020-11-20
TRIUNFO PART ON,TPIS3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Movida Participac.,MOVI3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Renova Energia Pr.,RNEW4,1W,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Renova Energia Pr.,RNEW4,1W,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Schulz SA,SHUL4,1W,High,Falling Three Methods,Current,Bearish continuation,2020-11-20,wait,2020-11-20
ENERGIAS BR ON,ENBR3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Notre Dame,GNDI3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
CESP PNA,CESP5,1W,Medium,Dragonfly Doji,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Notre Dame,GNDI3,1W,High,Evening Doji Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Notre Dame,GNDI3,1W,High,Evening Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
B3 SA Brasil Bols.,B3SA3,1W,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
B3 SA Brasil Bols.,B3SA3,1W,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Movida Participac.,MOVI3,1W,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
RAIADROGASIL ON,RADL3,1W,Low,Hanging Man,Current,Bearish reversal,2020-11-20,wait,2020-11-20
SANEPAR ON N2,SAPR3,1W,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
NATURA ON,NTCO3,1W,Medium,Two Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
CIA HERING ON,HGTX3,1W,Medium,Two Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
MAGAZ LUIZA ON,MGLU3,1W,High,Three Outside Down,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Alupar Invest Pre.,ALUP4,1W,Medium,Deliberation Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Alupar Invest Pre.,ALUP4,1W,Medium,Advance Block Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
AREZZO CO ON,ARZZ3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Honeywell DRC,HONB34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CCX CARVAO ON,CCXC3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
MARCOPOLO ON,POMO3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
MARCOPOLO ON,POMO3,1D,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Banco BMG ON,BMGB4,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Colgate Palmolive.,COLG34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Honeywell DRC,HONB34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
B2W DIGITAL ON,BTOW3,1D,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Moura Dubeux On,MDNE3,1D,High,Three Black Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Colgate Palmolive.,COLG34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
B2W DIGITAL ON,BTOW3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
SARAIVA LIVR PN,SLED4,1D,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
COSAN ON,CSAN3,1D,High,Three Outside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
The Coca Cola Co.,COCA34,1D,High,Abandoned Baby Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
RAIADROGASIL ON,RADL3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Wells Fargo Co BD.,WFCO34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Baumer,BALM3,1D,Medium,Tri-Star Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CCX CARVAO ON,CCXC3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CSU CARDSYST ON,CARD3,1D,High,Falling Three Methods,Current,Bearish continuation,2020-11-20,wait,2020-11-20
Braskem Pref B,BRKM6,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
ALPARGATAS ON,ALPA3,1D,Low,Hanging Man,Current,Bearish reversal,2020-11-20,wait,2020-11-20
BANRISUL PNA,BRSR5,1D,Medium,Homing Pigeon,Current,Bullish reversal,2020-11-20,wait,2020-11-20
GRAZZIOTIN PN,CGRA4,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
C A Modas SA,CEAB3,1D,High,Dark Cloud Cover,Current,Bearish reversal,2020-11-20,wait,2020-11-20
BR Insurance Corr.,APER3,1D,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
ALPARGATAS ON,ALPA3,1D,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
BR Insurance Corr.,APER3,1D,Low,Hanging Man,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Karsten,CTKA3,1D,High,Three Black Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
RODOBENSIMOB ON,RDNI3,1D,High,Three Black Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Freeport Mcmoran.,FCXO34,1D,High,Morning Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
BANRISUL PNA,BRSR5,1D,High,Three Black Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Ford Motor Co BDR.,FDMO34,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
ENEVA ON NM,ENEV3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
CEDRO PN,CEDO4,1D,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Afluente Transmis.,AFLT3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
CEDRO PN,CEDO4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Eucatex,EUCA3,1D,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CEDRO PN,CEDO4,1D,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
KLABIN S/A PN,KLBN4,1D,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
MMX MINER ON,MMXM3,1D,Low,Bullish Hammer,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CCR SA ON,CCRO3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
VALE ON,VALE3,1D,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
SANTANDER BRON ,SANB3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Comcast Corp BDR,CMCS34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Afluente Transmis.,AFLT3,1D,High,Abandoned Baby Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
TOTVS ON,TOTS3,1D,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
TIM PART S/A ON,TIMS3,1D,High,Evening Doji Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
COELCE ON,COCE3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
SANEPAR ON N2,SAPR3,1D,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Comgas,CGAS3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Xerox Corp BDR,XRXB34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
ENGIE BRASILON NM.,EGIE3,1D,High,Three Black Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
TELEF BRASIL ON,VIVT3,1D,High,Three Black Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Renova Energia,RNEW3,1D,Low,Harami Cross Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
SABESP ON,SBSP3,1D,High,Three Outside Down,Current,Bearish reversal,2020-11-20,wait,2020-11-20
TIM PART S/A ON,TIMS3,1D,Medium,Two Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
International Bus.,IBMB34,1D,Medium,Dragonfly Doji,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Afluente Transmis.,AFLT3,1D,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Afluente Transmis.,AFLT3,1D,High,Evening Doji Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Afluente Transmis.,AFLT3,1D,High,Evening Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Alupar Invest Pre.,ALUP4,1D,High,Three Black Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
eBay Inc BDR,EBAY34,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
COELCE ON,COCE3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
De Santa Catar,CLSC3,1D,Low,Inverted Hammer,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Battistella Admin.,BTTL3,5H,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Bank of America C.,BOAC34,5H,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Honeywell DRC,HONB34,5H,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
COELCE ON,COCE3,5H,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
De Santa Catar,CLSC3,5H,Low,Inverted Hammer,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Honeywell DRC,HONB34,5H,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Gradiente Electro.,IGBR3,5H,High,Three Inside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
GENERALSHOPP ON,GSHP3,5H,High,Tri-Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Gradiente Electro.,IGBR3,5H,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Energ De Brasilia.,CEBR6,5H,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
COELCE ON,COCE3,5H,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
TELEF BRASIL ON,VIVT3,5H,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
International Bus.,IBMB34,5H,Medium,Bullish Engulfing,Current,Bullish reversal,2020-11-20,wait,2020-11-20
FERBASA PN,FESA4,5H,High,Evening Doji Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
FERBASA PN,FESA4,5H,High,Evening Star,Current,Bearish reversal,2020-11-20,wait,2020-11-20
BR Insurance Corr.,APER3,5H,Low,Hanging Man,Current,Bearish reversal,2020-11-20,wait,2020-11-20
BR Insurance Corr.,APER3,5H,Medium,Dragonfly Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
ITAUUNIBANCO ON,ITUB3,5H,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
SANTANDER BRON ,SANB3,5H,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
BR BROKERS ON,BBRK3,5H,Low,Harami Cross Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
BANRISUL PNA,BRSR5,5H,Medium,Homing Pigeon,Current,Bullish reversal,2020-11-20,wait,2020-11-20
BANRISUL PNA,BRSR5,5H,High,Three Black Crows,Current,Bearish reversal,2020-11-20,wait,2020-11-20
CEEE-D ON,CEED3,5H,Low,Belt Hold Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
JBS ON,JBSS3,5H,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Energ De Brasilia.,CEBR6,5H,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
BR PROPERT ON,BRPR3,5H,High,Three Outside Down,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Battistella Admin.,BTTL3,5H,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
RAIADROGASIL ON,RADL3,5H,High,Three Outside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Atacadao,CRFB3,5H,High,Three Outside Up,Current,Bullish reversal,2020-11-20,wait,2020-11-20
ETERNIT ON,ETER3,5H,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
McDonalds Corp BD.,MCDC34,5H,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Comgas,CGAS3,5H,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
USIMINAS PNA,USIM5,5H,High,Three Outside Down,Current,Bearish reversal,2020-11-20,wait,2020-11-20
AES TIETE E UNT N.,TIET11,5H,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Cosan Logistica S.,RLOG3,5H,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
PORTOBELLO ON,PTBL3,5H,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Duke Energy Intl.,GEPA4,5H,Medium,Engulfing Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
COPEL ON,CPLE3,5H,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
FedEx Corp BDR,FDXB34,5H,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CESP ON,CESP3,5H,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CESP ON,CESP3,5H,Low,Harami Bullish,Current,Bullish reversal,2020-11-20,wait,2020-11-20
CESP ON,CESP3,5H,Medium,Bullish doji Star,Current,Bullish reversal,2020-11-20,wait,2020-11-20
GERDAU PN N1,GGBR4,5H,Medium,Doji Star Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
B3 SA Brasil Bols.,B3SA3,5H,High,Three Inside Down,Current,Bearish reversal,2020-11-20,wait,2020-11-20
Comcast Corp BDR,CMCS34,5H,Low,Belt Hold Bearish,Current,Bearish reversal,2020-11-20,wait,2020-11-20
COPEL ON,CPLE3,5H,Low,Harami Cross,Current,Bullish reversal,2020-11-20,wait,2020-11-20
Biosev ON,BSEV3,5H,Medium,Homing Pigeon,Current,Bullish reversal,2020-11-20,wait,2020-11-20
