Name,Symbol,Timeframe,Reliability,Pattern,Candle,CandleTime,Date,Status,created_at
MARCOPOLO ON,POMO3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Dimed Pref,PNVL4,1M,High,Falling Three Methods,Current,Bearish continuation,2021-02-01,wait,2021-02-01
WEG ON,WEGE3,1M,High,Three Inside Up,Current,Bullish reversal,2021-02-01,wait,2021-02-01
VALE ON,VALE3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Pfizer Inc BDR,PFIZ34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
VALE ON,VALE3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
BR MALLS PAR ON,BRML3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
BR MALLS PAR ON,BRML3,1M,High,Evening Star,Current,Bearish reversal,2021-02-01,wait,2021-02-01
ATT Inc BDR,ATTB34,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BRF SA ON,BRFS3,1M,High,Evening Star,Current,Bearish reversal,2021-02-01,wait,2021-02-01
TECNISA ON,TCSA3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-02-01,wait,2021-02-01
Wells Fargo Co BD.,WFCO34,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Brb Banco,BSLI3,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Starbucks Corp BD.,SBUB34,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-01,wait,2021-02-01
BRB Pref,BSLI4,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BRF SA ON,BRFS3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
BRF SA ON,BRFS3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Procter Gamble Co.,PGCO34,1M,High,Three Black Crows,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Citigroup Inc BDR.,CTGP34,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Atacadao,CRFB3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Atacadao,CRFB3,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Vivara,VIVA3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Vivara,VIVA3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Colgate Palmolive.,COLG34,1M,High,Three Black Crows,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Walmart BDR,WALM34,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Walmart BDR,WALM34,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
YDUQS Participaco.,YDUQ3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Morgan Stanley Ba.,MSBR34,1M,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Citigroup Inc BDR.,CTGP34,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
LOCAMERICA ON NM,LCAM3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
JHSF PART ON,JHSF3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
LE LIS BLANC ON,LLIS3,1M,High,Falling Three Methods,Current,Bearish continuation,2021-02-01,wait,2021-02-01
IGUATEMI ON,IGTA3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
COTEMINAS PN,CTNM4,1M,High,Evening Doji Star,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Anima ON,ANIM3,1M,High,Evening Doji Star,Current,Bearish reversal,2021-02-01,wait,2021-02-01
MULTIPLAN ON,MULT3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-01,wait,2021-02-01
MULTIPLAN ON,MULT3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
SANTANDER BRPN ,SANB4,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Anima ON,ANIM3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
JHSF PART ON,JHSF3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-01,wait,2021-02-01
LOCALIZA ON,RENT3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
HELBOR ON,HBOR3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
HELBOR ON,HBOR3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-01,wait,2021-02-01
CSU CARDSYST ON,CARD3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
CSU CARDSYST ON,CARD3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
EZTEC ON,EZTC3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
EZTEC ON,EZTC3,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-01,wait,2021-02-01
Smiles Fidelidade.,SMLS3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Bank of America C.,BOAC34,1M,Low,Shooting Star,Current,Bearish reversal,2021-02-01,wait,2021-02-01
ATT Inc BDR,ATTB34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BRADESPAR PN,BRAP4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
COPEL ON,CPLE3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
ELETROBRAS PNB,ELET6,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
RANDON PART PN,RAPT4,1M,Medium,Upside Gap Three Methods,Current,Bullish continuation,2021-02-01,wait,2021-02-01
ENGIE BRASILON NM.,EGIE3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
EMBRAER ON,EMBR3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Lockheed Martin C.,LMTB34,1M,Low,Inverted Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Parana Sanepar Un.,SAPR11,1M,High,Falling Three Methods,Current,Bearish continuation,2021-02-01,wait,2021-02-01
ENERGIAS BR ON,ENBR3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
EMBRAER ON,EMBR3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
ENERGIAS BR ON,ENBR3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Energ De Brasilia.,CEBR5,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Energ De Brasilia.,CEBR5,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Renova Energia Pr.,RNEW4,1M,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
CEMIG ON,CMIG3,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
CEMIG ON,CMIG3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
ELETROBRAS ON,ELET3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
COPEL Pref B,CPLE6,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
EMBRAER ON,EMBR3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
COSAN ON,CSAN3,1M,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
AES TIETE E ON N2.,TIET3,1M,Medium,Advance Block Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
SANEPAR ON N2,SAPR3,1M,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
AES TIETE E ON N2.,TIET3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Schulz SA,SHUL4,1M,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Mitre Realty On,MTRE3,1M,High,Dark Cloud Cover,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Fras Le SA,FRAS3,1M,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
COSAN ON,CSAN3,1M,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
AMBEV S/A ON,ABEV3,1M,Medium,Deliberation Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
BBSEGURIDADE ON N.,BBSE3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Starbucks Corp BD.,SBUB34,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Karsten,CTKA3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
FedEx Corp BDR,FDXB34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
PORTO SEGURO ON,PSSA3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Morgan Stanley Ba.,MSBR34,1W,High,Three Black Crows,Current,Bearish reversal,2021-02-01,wait,2021-02-01
CEDRO PN,CEDO4,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Renova Energia,RNEW3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
PORTO SEGURO ON,PSSA3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BANCO PAN SA PN,BPAN4,1W,High,Morning Doji Star,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CCX CARVAO ON,CCXC3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CEDRO PN,CEDO4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Schlumberger AG,SLBG34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Notre Dame,GNDI3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BANCO PAN SA PN,BPAN4,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-01,wait,2021-02-01
EZTEC ON,EZTC3,1W,High,Three Inside Up,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Movida Participac.,MOVI3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
MasterCard Inc BD.,MSCD34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BRASKEM ON,BRKM3,1W,High,Morning Doji Star,Current,Bullish reversal,2021-02-01,wait,2021-02-01
ROSSI RESID ON,RSID3,1W,High,Evening Doji Star,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Bank of America C.,BOAC34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
RODOBENSIMOB ON,RDNI3,1W,High,Three Black Crows,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Moura Dubeux On,MDNE3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
General Electric.,GEOO34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
GERDAU MET ON,GOAU3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Nike Inc BDR,NIKE34,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Nike Inc BDR,NIKE34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BRASKEM ON,BRKM3,1W,High,Morning Star,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Nike Inc BDR,NIKE34,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Taurus Armas PN,TASA4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
EUCATEX PN,EUCA4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Kimberly Clark Co.,KMBB34,1W,Low,Shooting Star,Current,Bearish reversal,2021-02-01,wait,2021-02-01
EUCATEX PN,EUCA4,1W,Medium,Downside Gap Three Methods,Current,Bearish continuation,2021-02-01,wait,2021-02-01
Karsten Pref,CTKA4,1W,High,Morning Doji Star,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Netflix Inc DRC,NFLX34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Netflix Inc DRC,NFLX34,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Movida Participac.,MOVI3,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Walt Disney Co BD.,DISB34,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Walt Disney Co BD.,DISB34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
PARANAPANEMA ON,PMAM3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
FERBASA PN,FESA4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
COMGAS PNA,CGAS5,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
USIMINAS ON,USIM3,1W,Medium,Bullish doji Star,Current,Bullish reversal,2021-02-01,wait,2021-02-01
ITAUSA PN,ITSA4,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CEMIG PN Pref,CMIG4,1W,High,Morning Doji Star,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Electro Aco Alton.,EALT4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-01,wait,2021-02-01
USIMINAS ON,USIM3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
ETERNIT ON,ETER3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
ETERNIT ON,ETER3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
RANDON PART ON,RAPT3,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Energ De Brasilia.,CEBR6,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Saraiva,SLED3,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-01,wait,2021-02-01
ITAUSA PN,ITSA4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BR BROKERS ON,BBRK3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Vivara,VIVA3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Walmart BDR,WALM34,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-01,wait,2021-02-01
TRAN PAULIST PN,TRPL4,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
SANTANDER BRPN ,SANB4,1W,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Hoteis Othon,HOOT4,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Taurus Armas PN,TASA4,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
LOJAS AMERIC ON,LAME3,1W,High,Falling Three Methods,Current,Bearish continuation,2021-02-01,wait,2021-02-01
TELEF BRASIL PN,VIVT4,1W,Medium,Doji Star Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
TELEF BRASIL ON,VIVT3,1W,High,Three Outside Up,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BANRISUL ON N1,BRSR3,1W,Low,Inverted Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CEB,CEBR3,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-01,wait,2021-02-01
RAIADROGASIL ON,RADL3,1W,High,Three Black Crows,Current,Bearish reversal,2021-02-01,wait,2021-02-01
ROSSI RESID ON,RSID3,1W,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
SARAIVA LIVR PN,SLED4,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Mundial,MNDL3,1W,High,Three Black Crows,Current,Bearish reversal,2021-02-01,wait,2021-02-01
CESP PNA,CESP5,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Baumer,BALM3,1W,Medium,Engulfing Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
VALE ON,VALE3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Caterpillar Inc B.,CATP34,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Boeing Co BDR,BOEI34,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Baumer Pref,BALM4,1W,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CSU CARDSYST ON,CARD3,1W,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
USIMINAS ON,USIM3,1W,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Dimed Pref,PNVL4,1W,High,Three Outside Down,Current,Bearish reversal,2021-02-01,wait,2021-02-01
SARAIVA LIVR PN,SLED4,1W,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-01,wait,2021-02-01
PORTO SEGURO ON,PSSA3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Comgas,CGAS3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
PORTO SEGURO ON,PSSA3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Eucatex,EUCA3,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
ENERGIAS BR ON,ENBR3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
BR MALLS PAR ON,BRML3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Karsten,CTKA3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Movida Participac.,MOVI3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
COMGAS PNA,CGAS5,1D,Low,Inverted Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Log Commercial Pr.,LOGG3,1D,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-01,wait,2021-02-01
ITAUUNIBANCO ON,ITUB3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
IGUATEMI ON,IGTA3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
TRAN PAULIST PN,TRPL4,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CPFL RENOVAVON NM.,CPRE3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
EMBRAER ON,EMBR3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CPFL RENOVAVON NM.,CPRE3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-01,wait,2021-02-01
ITAUSA PN,ITSA4,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
EQUATORIAL ON,EQTL3,1D,High,Abandoned Baby Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
IRB Brasil Resseg.,IRBR3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
IRB Brasil Resseg.,IRBR3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
ITAUSA PN,ITSA4,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Gradiente Electro.,IGBR3,1D,High,Falling Three Methods,Current,Bearish continuation,2021-02-01,wait,2021-02-01
ITAUSA ON,ITSA3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
EMBRAER ON,EMBR3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
ArcelorMittal BDR.,ARMT34,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
3M Co BDR,MMMC34,1D,High,Three Black Crows,Current,Bearish reversal,2021-02-01,wait,2021-02-01
Electro Aco Alton.,EALT3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Alupar Invest Pre.,ALUP4,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
USIMINAS ON,USIM3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
USIMINAS ON,USIM3,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Bank of America C.,BOAC34,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CESP PNB,CESP6,1D,Low,Bullish Hammer,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Alupar Invest Uni.,ALUP11,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Baumer Pref,BALM4,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CELESC PN,CLSC4,1D,Low,Belt Hold Bearish,Current,Bearish reversal,2021-02-01,wait,2021-02-01
CESP PNA,CESP5,1D,High,Three Outside Up,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Biotoscana Invest.,GBIO33,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
CESP PNA,CESP5,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Exxon Mobil Corp.,EXXO34,1D,High,Falling Three Methods,Current,Bearish continuation,2021-02-01,wait,2021-02-01
MARCOPOLO PN,POMO4,1D,Low,Harami Cross,Current,Bullish reversal,2021-02-01,wait,2021-02-01
Bristol Myers Squ.,BMYB34,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-01,wait,2021-02-01
SAO MARTINHO ON,SMTO3,1D,Low,Belt Hold Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
SAO MARTINHO ON,SMTO3,1D,Medium,Bullish Engulfing,Current,Bullish reversal,2021-02-01,wait,2021-02-01
SARAIVA LIVR PN,SLED2,1D,Medium,Homing Pigeon,Current,Bullish reversal,2021-02-01,wait,2021-02-01
YDUQS Participaco.,YDUQ3,1D,Low,Harami Bullish,Current,Bullish reversal,2021-02-01,wait,2021-02-01
eBay Inc BDR,EBAY34,1D,High,Three Inside Up,Current,Bullish reversal,2021-02-01,wait,2021-02-01
